I0,I1
25.00000,25.21800
25.00000,25.21800
25.00000,25.21800
25.00000,25.21800
25.00000,25.21700
25.00000,25.21700
25.00000,25.21700
25.00000,25.21700
25.00000,25.21700
25.00000,25.21700
25.00000,25.21600
25.00000,25.21600
25.00000,25.21600
25.00000,25.21600
25.00000,25.21600
25.00000,25.21600
25.00000,25.21600
25.00000,25.21500
25.00000,25.21500
25.00000,25.21500
25.00000,25.21500
25.00000,25.21500
25.00000,25.21500
25.00000,25.21500
25.00000,25.21400
25.00000,25.21400
25.00000,25.21400
25.00000,25.21400
25.00000,25.21400
25.00000,25.21400
25.00000,25.21300
25.00000,25.21300
25.00000,25.21300
25.00000,25.21300
25.00000,25.21300
25.00000,25.21300
25.00000,25.21300
25.00000,25.21200
25.00000,25.21200
25.00000,25.21200
25.00000,25.21200
25.00000,25.21200
25.00000,25.21200
25.00000,25.21200
25.00000,25.21100
25.00000,25.21100
25.00000,25.21100
25.00000,25.21100
25.00000,25.21100
25.00000,25.21100
25.00000,25.21100
25.00000,25.21000
25.00000,25.21000
25.00000,25.21000
25.00000,25.21000
25.00000,25.21000
25.00000,25.21000
25.00000,25.20900
25.00000,25.20900
25.00000,25.20900
25.00000,25.20900
25.00000,25.20900
25.00000,25.20900
25.00000,25.20900
25.00000,25.20800
25.00000,25.20800
25.00000,25.20800
25.00000,25.20800
25.00000,25.20800
25.00000,25.20800
25.00000,25.20800
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20600
25.00000,25.20600
25.00000,25.20600
25.00000,25.20600
25.00000,25.20600
25.00000,25.20600
25.00000,25.20600
25.00000,25.20500
25.00000,25.20500
25.00000,25.20500
25.00000,25.20500
25.00000,25.20500
25.00000,25.20500
25.00000,25.20500
25.00000,25.20400
25.00000,25.20400
25.00000,25.20400
25.00000,25.20400
25.00000,25.20400
25.00000,25.20400
25.00000,25.20400
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20200
25.00000,25.20200
25.00000,25.20200
25.00000,25.20200
25.00000,25.20200
25.00000,25.20200
25.00000,25.20200
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20000
25.00000,25.20000
25.00000,25.20000
25.00000,25.20000
25.00000,25.20000
25.00000,25.20000
25.00000,25.20000
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19200
25.00000,25.19200
25.00000,25.19200
25.00000,25.19200
25.00000,25.19200
25.00000,25.19200
25.00000,25.19200
25.00000,25.19200
25.00000,25.19100
25.00000,25.19100
25.00000,25.19100
25.00000,25.19100
25.00000,25.19100
25.00000,25.19100
25.00000,25.19100
25.00000,25.19100
25.00000,25.19000
25.00000,25.19000
25.00000,25.19000
25.00000,25.19000
25.00000,25.19000
25.00000,25.19000
25.00000,25.19000
25.00000,25.19000
25.00000,25.19000
25.00000,25.18900
25.00000,25.18900
25.00000,25.18900
25.00000,25.18900
25.00000,25.18900
25.00000,25.18900
25.00000,25.18900
25.00000,25.18900
25.00000,25.18800
25.00000,25.18800
25.00000,25.18800
25.00000,25.18800
25.00000,25.18800
25.00000,25.18800
25.00000,25.18800
25.00000,25.18800
25.00000,25.18800
25.00000,25.18700
25.00000,25.18700
25.00000,25.18700
25.00000,25.18700
25.00000,25.18700
25.00000,25.18700
25.00000,25.18700
25.00000,25.18700
25.00000,25.18700
25.00000,25.18600
25.00000,25.18600
25.00000,25.18600
25.00000,25.18600
25.00000,25.18600
25.00000,25.18600
25.00000,25.18600
25.00000,25.18600
25.00000,25.18600
25.00000,25.18500
25.00000,25.18500
25.00000,25.18500
25.00000,25.18500
25.00000,25.18500
25.00000,25.18500
25.00000,25.18500
25.00000,25.18500
25.00000,25.18400
25.00000,25.18400
25.00000,25.18400
25.00000,25.18400
25.00000,25.18400
25.00000,25.18400
25.00000,25.18400
25.00000,25.18400
25.00000,25.18400
25.00000,25.18300
25.00000,25.18300
25.00000,25.18300
25.00000,25.18300
25.00000,25.18300
25.00000,25.18300
25.00000,25.18300
25.00000,25.18300
25.00000,25.18300
25.00000,25.18300
25.00000,25.18200
25.00000,25.18200
25.00000,25.18200
25.00000,25.18200
25.00000,25.18200
25.00000,25.18200
25.00000,25.18200
25.00000,25.18200
25.00000,25.18200
25.00000,25.18100
25.00000,25.18100
25.00000,25.18100
25.00000,25.18100
25.00000,25.18100
25.00000,25.18100
25.00000,25.18100
25.00000,25.18100
25.00000,25.18100
25.00000,25.18000
25.00000,25.18000
25.00000,25.18000
25.00000,25.18000
25.00000,25.18000
25.00000,25.18000
25.00000,25.18000
25.00000,25.18000
25.00000,25.18000
25.00000,25.17900
25.00000,25.17900
25.00000,25.17900
25.00000,25.17900
25.00000,25.17900
25.00000,25.17900
25.00000,25.17900
25.00000,25.17900
25.00000,25.17900
25.00000,25.17900
25.00000,25.17800
25.00000,25.17800
25.00000,25.17800
25.00000,25.17800
25.00000,25.17800
25.00000,25.17800
25.00000,25.17800
25.00000,25.17800
25.00000,25.17800
25.00000,25.17800
25.00000,25.17700
25.00000,25.17700
25.00000,25.17700
25.00000,25.17700
25.00000,25.17700
25.00000,25.17700
25.00000,25.17700
25.00000,25.17700
25.00000,25.17700
25.00000,25.17600
25.00000,25.17600
25.00000,25.17600
25.00000,25.17600
25.00000,25.17600
25.00000,25.17600
25.00000,25.17600
25.00000,25.17600
25.00000,25.17600
25.00000,25.17600
25.00000,25.17500
25.00000,25.17500
25.00000,25.17500
25.00000,25.17500
25.00000,25.17500
25.00000,25.17500
25.00000,25.17500
25.00000,25.17500
25.00000,25.17500
25.00000,25.17500
25.00000,25.17400
25.00000,25.17400
25.00000,25.17400
25.00000,25.17400
25.00000,25.17400
25.00000,25.17400
25.00000,25.17400
25.00000,25.17400
25.00000,25.17400
25.00000,25.17400
25.00000,25.17300
25.00000,25.17300
25.00000,25.17300
25.00000,25.17300
25.00000,25.17300
25.00000,25.17300
25.00000,25.17300
25.00000,25.17300
25.00000,25.17300
25.00000,25.17300
25.00000,25.17200
25.00000,25.17200
25.00000,25.17200
25.00000,25.17200
25.00000,25.17200
25.00000,25.17200
25.00000,25.17200
25.00000,25.17200
25.00000,25.17200
25.00000,25.17200
25.00000,25.17200
25.00000,25.17100
25.00000,25.17100
25.00000,25.17100
25.00000,25.17100
25.00000,25.17100
25.00000,25.17100
25.00000,25.17100
25.00000,25.17100
25.00000,25.17100
25.00000,25.17100
25.00000,25.17000
25.00000,25.17000
25.00000,25.17000
25.00000,25.17000
25.00000,25.17000
25.00000,25.17000
25.00000,25.17000
25.00000,25.17000
25.00000,25.17000
25.00000,25.17000
25.00000,25.17000
25.00000,25.16900
25.00000,25.16900
25.00000,25.16900
25.00000,25.16900
25.00000,25.16900
25.00000,25.16900
25.00000,25.16900
25.00000,25.16900
25.00000,25.16900
25.00000,25.16900
25.00000,25.16800
25.00000,25.16800
25.00000,25.16800
25.00000,25.16800
25.00000,25.16800
25.00000,25.16800
25.00000,25.16800
25.00000,25.16800
25.00000,25.16800
25.00000,25.16800
25.00000,25.16800
25.00000,25.16700
25.00000,25.16700
25.00000,25.16700
25.00000,25.16700
25.00000,25.16700
25.00000,25.16700
25.00000,25.16700
25.00000,25.16700
25.00000,25.16700
25.00000,25.16700
25.00000,25.16700
25.00000,25.16600
25.00000,25.16600
25.00000,25.16600
25.00000,25.16600
25.00000,25.16600
25.00000,25.16600
25.00000,25.16600
25.00000,25.16600
25.00000,25.16600
25.00000,25.16600
25.00000,25.16600
25.00000,25.16500
25.00000,25.16500
25.00000,25.16500
25.00000,25.16500
25.00000,25.16500
25.00000,25.16500
25.00000,25.16500
25.00000,25.16500
25.00000,25.16500
25.00000,25.16500
25.00000,25.16500
25.00000,25.16400
25.00000,25.16400
25.00000,25.16400
25.00000,25.16400
25.00000,25.16400
25.00000,25.16400
25.00000,25.16400
25.00000,25.16400
25.00000,25.16400
25.00000,25.16400
25.00000,25.16400
25.00000,25.16300
25.00000,25.16300
25.00000,25.16300
25.00000,25.16300
25.00000,25.16300
25.00000,25.16300
25.00000,25.16300
25.00000,25.16300
25.00000,25.16300
25.00000,25.16300
25.00000,25.16300
25.00000,25.16300
25.00000,25.16200
25.00000,25.16200
25.00000,25.16200
25.00000,25.16200
25.00000,25.16200
25.00000,25.16200
25.00000,25.16200
25.00000,25.16200
25.00000,25.16200
25.00000,25.16200
25.00000,25.16200
25.00000,25.16200
25.00000,25.16100
25.00000,25.16100
25.00000,25.16100
25.00000,25.16100
25.00000,25.16100
25.00000,25.16100
25.00000,25.16100
25.00000,25.16100
25.00000,25.16100
25.00000,25.16100
25.00000,25.16100
25.00000,25.16000
25.00000,25.16000
25.00000,25.16000
25.00000,25.16000
25.00000,25.16000
25.00000,25.16000
25.00000,25.16000
25.00000,25.16000
25.00000,25.16000
25.00000,25.16000
25.00000,25.16000
25.00000,25.16000
25.00000,25.15900
25.00000,25.15900
25.00000,25.15900
25.00000,25.15900
25.00000,25.15900
25.00000,25.15900
25.00000,25.15900
25.00000,25.15900
25.00000,25.15900
25.00000,25.15900
25.00000,25.15900
25.00000,25.15900
25.00000,25.15800
25.00000,25.15800
25.00000,25.15800
25.00000,25.15800
25.00000,25.15800
25.00000,25.15800
25.00000,25.15800
25.00000,25.15800
25.00000,25.15800
25.00000,25.15800
25.00000,25.15800
25.00000,25.15800
25.00000,25.15700
25.00000,25.15700
25.00000,25.15700
25.00000,25.15700
25.00000,25.15700
25.00000,25.15700
25.00000,25.15700
25.00000,25.15700
25.00000,25.15700
25.00000,25.15700
25.00000,25.15700
25.00000,25.15700
25.00000,25.15700
25.00000,25.15600
25.00000,25.15600
25.00000,25.15600
25.00000,25.15600
25.00000,25.15600
25.00000,25.15600
25.00000,25.15600
25.00000,25.15600
25.00000,25.15600
25.00000,25.15600
25.00000,25.15600
25.00000,25.15600
25.00000,25.15500
25.00000,25.15500
25.00000,25.15500
25.00000,25.15500
25.00000,25.15500
25.00000,25.15500
25.00000,25.15500
25.00000,25.15500
25.00000,25.15500
25.00000,25.15500
25.00000,25.15500
25.00000,25.15500
25.00000,25.15500
25.00000,25.15400
25.00000,25.15400
25.00000,25.15400
25.00000,25.15400
25.00000,25.15400
25.00000,25.15400
25.00000,25.15400
25.00000,25.15400
25.00000,25.15400
25.00000,25.15400
25.00000,25.15400
25.00000,25.15400
25.00000,25.15400
25.00000,25.15300
25.00000,25.15300
25.00000,25.15300
25.00000,25.15300
25.00000,25.15300
25.00000,25.15300
25.00000,25.15300
25.00000,25.15300
25.00000,25.15300
25.00000,25.15300
25.00000,25.15300
25.00000,25.15300
25.00000,25.15300
25.00000,25.15200
25.00000,25.15200
25.00000,25.15200
25.00000,25.15200
25.00000,25.15200
25.00000,25.15200
25.00000,25.15200
25.00000,25.15200
25.00000,25.15200
25.00000,25.15200
25.00000,25.15200
25.00000,25.15200
25.00000,25.15200
25.00000,25.15100
25.00000,25.15100
25.00000,25.15100
25.00000,25.15100
25.00000,25.15100
25.00000,25.15100
25.00000,25.15100
25.00000,25.15100
25.00000,25.15100
25.00000,25.15100
25.00000,25.15100
25.00000,25.15100
25.00000,25.15100
25.00000,25.15000
25.00000,25.15000
25.00000,25.15000
25.00000,25.15000
25.00000,25.15000
25.00000,25.15000
25.00000,25.15000
25.00000,25.15000
25.00000,25.15000
25.00000,25.15000
25.00000,25.15000
25.00000,25.15000
25.00000,25.15000
25.00000,25.15000
25.00000,25.14900
25.00000,25.14900
25.00000,25.14900
25.00000,25.14900
25.00000,25.14900
25.00000,25.14900
25.00000,25.14900
25.00000,25.14900
25.00000,25.14900
25.00000,25.14900
25.00000,25.14900
25.00000,25.14900
25.00000,25.14900
25.00000,25.14900
25.00000,25.14800
25.00000,25.14800
25.00000,25.14800
25.00000,25.14800
25.00000,25.14800
25.00000,25.14800
25.00000,25.14800
25.00000,25.14800
25.00000,25.14800
25.00000,25.14800
25.00000,25.14800
25.00000,25.14800
25.00000,25.14800
25.00000,25.14800
25.00000,25.14700
25.00000,25.14700
25.00000,25.14700
25.00000,25.14700
25.00000,25.14700
25.00000,25.14700
25.00000,25.14700
25.00000,25.14700
25.00000,25.14700
25.00000,25.14700
25.00000,25.14700
25.00000,25.14700
25.00000,25.14700
25.00000,25.14700
25.00000,25.14600
25.00000,25.14600
25.00000,25.14600
25.00000,25.14600
25.00000,25.14600
25.00000,25.14600
25.00000,25.14600
25.00000,25.14600
25.00000,25.14600
25.00000,25.14600
25.00000,25.14600
25.00000,25.14600
25.00000,25.14600
25.00000,25.14600
25.00000,25.14500
25.00000,25.14500
25.00000,25.14500
25.00000,25.14500
25.00000,25.14500
25.00000,25.14500
25.00000,25.14500
25.00000,25.14500
25.00000,25.14500
25.00000,25.14500
25.00000,25.14500
25.00000,25.14500
25.00000,25.14500
25.00000,25.14500
25.00000,25.14400
25.00000,25.14400
25.00000,25.14400
25.00000,25.14400
25.00000,25.14400
25.00000,25.14400
25.00000,25.14400
25.00000,25.14400
25.00000,25.14400
25.00000,25.14400
25.00000,25.14400
25.00000,25.14400
25.00000,25.14400
25.00000,25.14400
25.00000,25.14400
25.00000,25.14300
25.00000,25.14300
25.00000,25.14300
25.00000,25.14300
25.00000,25.14300
25.00000,25.14300
25.00000,25.14300
25.00000,25.14300
25.00000,25.14300
25.00000,25.14300
25.00000,25.14300
25.00000,25.14300
25.00000,25.14300
25.00000,25.14300
25.00000,25.14300
25.00000,25.14200
25.00000,25.14200
25.00000,25.14200
25.00000,25.14200
25.00000,25.14200
25.00000,25.14200
25.00000,25.14200
25.00000,25.14200
25.00000,25.14200
25.00000,25.14200
25.00000,25.14200
25.00000,25.14200
25.00000,25.14200
25.00000,25.14200
25.00000,25.14200
25.00000,25.14100
25.00000,25.14100
25.00000,25.14100
25.00000,25.14100
25.00000,25.14100
25.00000,25.14100
25.00000,25.14100
25.00000,25.14100
25.00000,25.14100
25.00000,25.14100
25.00000,25.14100
25.00000,25.14100
25.00000,25.14100
25.00000,25.14100
25.00000,25.14100
25.00000,25.14000
25.00000,25.14000
25.00000,25.14000
25.00000,25.14000
25.00000,25.14000
25.00000,25.14000
25.00000,25.14000
25.00000,25.14000
25.00000,25.14000
25.00000,25.14000
25.00000,25.14000
25.00000,25.14000
25.00000,25.14000
25.00000,25.14000
25.00000,25.14000
25.00000,25.14000
25.00000,25.13900
25.00000,25.13900
25.00000,25.13900
25.00000,25.13900
25.00000,25.13900
25.00000,25.13900
25.00000,25.13900
25.00000,25.13900
25.00000,25.13900
25.00000,25.13900
25.00000,25.13900
25.00000,25.13900
25.00000,25.13900
25.00000,25.13900
25.00000,25.13900
25.00000,25.13900
25.00000,25.13800
25.00000,25.13800
25.00000,25.13800
25.00000,25.13800
25.00000,25.13800
25.00000,25.13800
25.00000,25.13800
25.00000,25.13800
25.00000,25.13800
25.00000,25.13800
25.00000,25.13800
25.00000,25.13800
25.00000,25.13800
25.00000,25.13800
25.00000,25.13800
25.00000,25.13800
25.00000,25.13700
25.00000,25.13700
25.00000,25.13700
25.00000,25.13700
25.00000,25.13700
25.00000,25.13700
25.00000,25.13700
25.00000,25.13700
25.00000,25.13700
25.00000,25.13700
25.00000,25.13700
25.00000,25.13700
25.00000,25.13700
25.00000,25.13700
25.00000,25.13700
25.00000,25.13700
25.00000,25.13600
25.00000,25.13600
25.00000,25.13600
25.00000,25.13600
25.00000,25.13600
25.00000,25.13600
25.00000,25.13600
25.00000,25.13600
25.00000,25.13600
25.00000,25.13600
25.00000,25.13600
25.00000,25.13600
25.00000,25.13600
25.00000,25.13600
25.00000,25.13600
25.00000,25.13600
25.00000,25.13500
25.00000,25.13500
25.00000,25.13500
25.00000,25.13500
25.00000,25.13500
25.00000,25.13500
25.00000,25.13500
25.00000,25.13500
25.00000,25.13500
25.00000,25.13500
25.00000,25.13500
25.00000,25.13500
25.00000,25.13500
25.00000,25.13500
25.00000,25.13500
25.00000,25.13500
25.00000,25.13500
25.00000,25.13400
25.00000,25.13400
25.00000,25.13400
25.00000,25.13400
25.00000,25.13400
25.00000,25.13400
25.00000,25.13400
25.00000,25.13400
25.00000,25.13400
25.00000,25.13400
25.00000,25.13400
25.00000,25.13400
25.00000,25.13400
25.00000,25.13400
25.00000,25.13400
25.00000,25.13400
25.00000,25.13400
25.00000,25.13300
25.00000,25.13300
25.00000,25.13300
25.00000,25.13300
25.00000,25.13300
25.00000,25.13300
25.00000,25.13300
25.00000,25.13300
25.00000,25.13300
25.00000,25.13300
25.00000,25.13300
25.00000,25.13300
25.00000,25.13300
25.00000,25.13300
25.00000,25.13300
25.00000,25.13300
25.00000,25.13300
25.00000,25.13200
25.00000,25.13200
25.00000,25.13200
25.00000,25.13200
25.00000,25.13200
25.00000,25.13200
25.00000,25.13200
25.00000,25.13200
25.00000,25.13200
25.00000,25.13200
25.00000,25.13200
25.00000,25.13200
25.00000,25.13200
25.00000,25.13200
25.00000,25.13200
25.00000,25.13200
25.00000,25.13200
25.00000,25.13200
25.00000,25.13100
25.00000,25.13100
25.00000,25.13100
25.00000,25.13100
25.00000,25.13100
25.00000,25.13100
25.00000,25.13100
25.00000,25.13100
25.00000,25.13100
25.00000,25.13100
25.00000,25.13100
25.00000,25.13100
25.00000,25.13100
25.00000,25.13100
25.00000,25.13100
25.00000,25.13100
25.00000,25.13100
25.00000,25.13100
25.00000,25.13000
25.00000,25.13000
25.00000,25.13000
25.00000,25.13000
25.00000,25.13000
25.00000,25.13000
25.00000,25.13000
25.00000,25.13000
25.00000,25.13000
25.00000,25.13000
25.00000,25.13000
25.00000,25.13000
25.00000,25.13000
25.00000,25.13000
25.00000,25.13000
25.00000,25.13000
25.00000,25.13000
25.00000,25.13000
25.00000,25.12900
25.00000,25.12900
25.00000,25.12900
25.00000,25.12900
25.00000,25.12900
25.00000,25.12900
25.00000,25.12900
25.00000,25.12900
25.00000,25.12900
25.00000,25.12900
25.00000,25.12900
25.00000,25.12900
25.00000,25.12900
25.00000,25.12900
25.00000,25.12900
25.00000,25.12900
25.00000,25.12900
25.00000,25.12900
25.00000,25.12800
25.00000,25.12800
25.00000,25.12800
25.00000,25.12800
25.00000,25.12800
25.00000,25.12800
25.00000,25.12800
25.00000,25.12800
25.00000,25.12800
25.00000,25.12800
25.00000,25.12800
25.00000,25.12800
7.57600,25.12100
100.00000,25.15200
125.00000,25.19400
100.00000,25.22500
25.00000,25.22500
25.00000,25.22500
25.00000,25.22500
25.00000,25.22500
25.00000,25.22500
25.00000,25.22500
25.00000,25.22400
25.00000,25.22400
25.00000,25.22400
25.00000,25.22400
25.00000,25.22400
25.00000,25.22400
25.00000,25.22400
25.00000,25.22400
25.00000,25.22400
25.00000,25.22400
25.00000,25.22400
25.00000,25.22300
25.00000,25.22300
25.00000,25.22300
25.00000,25.22300
25.00000,25.22300
25.00000,25.22300
25.00000,25.22300
25.00000,25.22300
25.00000,25.22300
25.00000,25.22300
25.00000,25.22300
25.00000,25.22200
25.00000,25.22200
25.00000,25.22200
25.00000,25.22200
25.00000,25.22200
25.00000,25.22200
25.00000,25.22200
25.00000,25.22200
25.00000,25.22200
25.00000,25.22200
25.00000,25.22200
25.00000,25.22100
25.00000,25.22100
25.00000,25.22100
25.00000,25.22100
25.00000,25.22100
25.00000,25.22100
25.00000,25.22100
25.00000,25.22100
25.00000,25.22100
25.00000,25.22100
25.00000,25.22100
25.00000,25.22000
25.00000,25.22000
25.00000,25.22000
25.00000,25.22000
25.00000,25.22000
25.00000,25.22000
25.00000,25.22000
25.00000,25.22000
25.00000,25.22000
25.00000,25.22000
25.00000,25.22000
25.00000,25.21900
25.00000,25.21900
25.00000,25.21900
25.00000,25.21900
25.00000,25.21900
25.00000,25.21900
25.00000,25.21900
25.00000,25.21900
25.00000,25.21900
25.00000,25.21900
25.00000,25.21900
25.00000,25.21800
25.00000,25.21800
25.00000,25.21800
25.00000,25.21800
25.00000,25.21800
25.00000,25.21800
25.00000,25.21800
25.00000,25.21800
25.00000,25.21800
25.00000,25.21800
25.00000,25.21800
25.00000,25.21700
25.00000,25.21700
25.00000,25.21700
25.00000,25.21700
25.00000,25.21700
25.00000,25.21700
25.00000,25.21700
25.00000,25.21700
25.00000,25.21700
25.00000,25.21700
25.00000,25.21700
25.00000,25.21700
25.00000,25.21600
25.00000,25.21600
25.00000,25.21600
25.00000,25.21600
25.00000,25.21600
25.00000,25.21600
25.00000,25.21600
25.00000,25.21600
25.00000,25.21600
25.00000,25.21600
25.00000,25.21600
25.00000,25.21500
25.00000,25.21500
25.00000,25.21500
25.00000,25.21500
25.00000,25.21500
25.00000,25.21500
25.00000,25.21500
25.00000,25.21500
25.00000,25.21500
25.00000,25.21500
25.00000,25.21500
25.00000,25.21500
25.00000,25.21400
25.00000,25.21400
25.00000,25.21400
25.00000,25.21400
25.00000,25.21400
25.00000,25.21400
25.00000,25.21400
25.00000,25.21400
25.00000,25.21400
25.00000,25.21400
25.00000,25.21400
25.00000,25.21400
25.00000,25.21300
25.00000,25.21300
25.00000,25.21300
25.00000,25.21300
25.00000,25.21300
25.00000,25.21300
25.00000,25.21300
25.00000,25.21300
25.00000,25.21300
25.00000,25.21300
25.00000,25.21300
25.00000,25.21200
25.00000,25.21200
25.00000,25.21200
25.00000,25.21200
25.00000,25.21200
25.00000,25.21200
25.00000,25.21200
25.00000,25.21200
25.00000,25.21200
25.00000,25.21200
25.00000,25.21200
25.00000,25.21200
25.00000,25.21100
25.00000,25.21100
25.00000,25.21100
25.00000,25.21100
25.00000,25.21100
25.00000,25.21100
25.00000,25.21100
25.00000,25.21100
25.00000,25.21100
25.00000,25.21100
25.00000,25.21100
25.00000,25.21100
25.00000,25.21000
25.00000,25.21000
25.00000,25.21000
25.00000,25.21000
25.00000,25.21000
25.00000,25.21000
25.00000,25.21000
25.00000,25.21000
25.00000,25.21000
25.00000,25.21000
25.00000,25.21000
25.00000,25.21000
25.00000,25.21000
25.00000,25.20900
25.00000,25.20900
25.00000,25.20900
25.00000,25.20900
25.00000,25.20900
25.00000,25.20900
25.00000,25.20900
25.00000,25.20900
25.00000,25.20900
25.00000,25.20900
25.00000,25.20900
25.00000,25.20900
25.00000,25.20800
25.00000,25.20800
25.00000,25.20800
25.00000,25.20800
25.00000,25.20800
25.00000,25.20800
25.00000,25.20800
25.00000,25.20800
25.00000,25.20800
25.00000,25.20800
25.00000,25.20800
25.00000,25.20800
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20700
25.00000,25.20600
25.00000,25.20600
25.00000,25.20600
25.00000,25.20600
25.00000,25.20600
25.00000,25.20600
25.00000,25.20600
25.00000,25.20600
25.00000,25.20600
25.00000,25.20600
25.00000,25.20600
25.00000,25.20600
25.00000,25.20500
25.00000,25.20500
25.00000,25.20500
25.00000,25.20500
25.00000,25.20500
25.00000,25.20500
25.00000,25.20500
25.00000,25.20500
25.00000,25.20500
25.00000,25.20500
25.00000,25.20500
25.00000,25.20500
25.00000,25.20500
25.00000,25.20400
25.00000,25.20400
25.00000,25.20400
25.00000,25.20400
25.00000,25.20400
25.00000,25.20400
25.00000,25.20400
25.00000,25.20400
25.00000,25.20400
25.00000,25.20400
25.00000,25.20400
25.00000,25.20400
25.00000,25.20400
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20300
25.00000,25.20200
25.00000,25.20200
25.00000,25.20200
25.00000,25.20200
25.00000,25.20200
25.00000,25.20200
25.00000,25.20200
25.00000,25.20200
25.00000,25.20200
25.00000,25.20200
25.00000,25.20200
25.00000,25.20200
25.00000,25.20200
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20100
25.00000,25.20000
25.00000,25.20000
25.00000,25.20000
25.00000,25.20000
25.00000,25.20000
25.00000,25.20000
25.00000,25.20000
25.00000,25.20000
25.00000,25.20000
25.00000,25.20000
25.00000,25.20000
25.00000,25.20000
25.00000,25.20000
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19900
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19800
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19700
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19600
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19500
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19400
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19300
25.00000,25.19200
25.00000,25.19200
25.00000,25.19200
25.00000,25.19200
25.00000,25.19200
