I0,I1
166.66701,160.32800
166.66701,160.33200
166.66701,160.33701
100.00000,160.29401
142.85699,160.28101
200.00000,160.31000
142.85699,160.29700
166.66701,160.30200
166.66701,160.30600
166.66701,160.31100
166.66701,160.31500
142.85699,160.30299
200.00000,160.33099
200.00000,160.35899
166.66701,160.36400
166.66701,160.36800
166.66701,160.37300
166.66701,160.37700
166.66701,160.38200
166.66701,160.38600
166.66701,160.39000
166.66701,160.39500
166.66701,160.39900
100.00000,160.35699
142.85699,160.34399
200.00000,160.37199
142.85699,160.36000
166.66701,160.36400
166.66701,160.36900
200.00000,160.39700
142.85699,160.38400
166.66701,160.38901
166.66701,160.39301
166.66701,160.39799
166.66701,160.40199
142.85699,160.39000
166.66701,160.39400
166.66701,160.39799
166.66701,160.40300
166.66701,160.40700
142.85699,160.39500
200.00000,160.42300
142.85699,160.41000
100.00000,160.36800
166.66701,160.37300
166.66701,160.37700
166.66701,160.38100
166.66701,160.38600
166.66701,160.39000
166.66701,160.39400
142.85699,160.38200
166.66701,160.38699
166.66701,160.39101
166.66701,160.39500
166.66701,160.39999
166.66701,160.40401
111.11100,160.37000
166.66701,160.37399
166.66701,160.37900
142.85699,160.36700
166.66701,160.37100
166.66701,160.37500
142.85699,160.36301
100.00000,160.32201
166.66701,160.32600
166.66701,160.33099
166.66701,160.33501
166.66701,160.33900
166.66701,160.34399
166.66701,160.34801
166.66701,160.35201
166.66701,160.35699
142.85699,160.34500
200.00000,160.37199
142.85699,160.36000
166.66701,160.36400
166.66701,160.36800
166.66701,160.37300
166.66701,160.37700
166.66701,160.38100
142.85699,160.36900
166.66701,160.37300
166.66701,160.37801
90.90900,160.33099
166.66701,160.33501
166.66701,160.33900
166.66701,160.34399
7.04200,160.24001
71.42900,160.18100
111.11100,160.14700
125.00000,160.12399
125.00000,160.10001
100.00000,160.06000
111.11100,160.02699
111.11100,159.99400
125.00000,159.97099
111.11100,159.93800
111.11100,159.90500
142.85699,159.89400
125.00000,159.87100
100.00000,159.83099
125.00000,159.80701
125.00000,159.78400
125.00000,159.76100
125.00000,159.73801
142.85699,159.72701
142.85699,159.71500
76.92300,159.66000
111.11100,159.62801
125.00000,159.60500
100.00000,159.56599
125.00000,159.54300
100.00000,159.50301
125.00000,159.48000
125.00000,159.45700
125.00000,159.43500
111.11100,159.40300
111.11100,159.37100
125.00000,159.34801
125.00000,159.32500
76.92300,159.27100
166.66701,159.27600
125.00000,159.25301
111.11100,159.22200
100.00000,159.18300
125.00000,159.16000
125.00000,159.13800
76.92300,159.08400
142.85699,159.07300
142.85699,159.06300
125.00000,159.03999
111.11100,159.00900
142.85699,158.99899
142.85699,158.98801
125.00000,158.96600
142.85699,158.95500
125.00000,158.93300
142.85699,158.92300
125.00000,158.90100
111.11100,158.86900
111.11100,158.83800
142.85699,158.82800
111.11100,158.79700
142.85699,158.78700
111.11100,158.75600
166.66701,158.76100
100.00000,158.72301
76.92300,158.67000
125.00000,158.64799
166.66701,158.65300
100.00000,158.61501
125.00000,158.59399
111.11100,158.56300
111.11100,158.53200
100.00000,158.49500
125.00000,158.47301
111.11100,158.44200
166.66701,158.44800
100.00000,158.41000
125.00000,158.38901
100.00000,158.35100
125.00000,158.33000
100.00000,158.29201
125.00000,158.27100
111.11100,158.24100
111.11100,158.21100
100.00000,158.17300
76.92300,158.12100
100.00000,158.08400
111.11100,158.05400
100.00000,158.01700
125.00000,157.99600
111.11100,157.96600
200.00000,157.99300
111.11100,157.96300
125.00000,157.94200
111.11100,157.91200
111.11100,157.88300
111.11100,157.85300
125.00000,157.83200
111.11100,157.80299
125.00000,157.78200
100.00000,157.74500
111.11100,157.71600
71.42900,157.66100
125.00000,157.64000
100.00000,157.60400
83.33300,157.55701
111.11100,157.52800
125.00000,157.50700
111.11100,157.47800
125.00000,157.45799
100.00000,157.42200
111.11100,157.39200
111.11100,157.36301
111.11100,157.33400
111.11100,157.30499
111.11100,157.27600
100.00000,157.24001
125.00000,157.22000
100.00000,157.18401
111.11100,157.15500
125.00000,157.13499
111.11100,157.10699
125.00000,157.08701
166.66701,157.09300
111.11100,157.06400
76.92300,157.01401
111.11100,156.98500
111.11100,156.95700
111.11100,156.92799
125.00000,156.90800
100.00000,156.87300
125.00000,156.85300
100.00000,156.81799
111.11100,156.78999
100.00000,156.75400
111.11100,156.72600
111.11100,156.69800
125.00000,156.67799
90.90900,156.63699
111.11100,156.60899
100.00000,156.57401
100.00000,156.53900
100.00000,156.50500
100.00000,156.47000
125.00000,156.45000
71.42900,156.39799
100.00000,156.36301
111.11100,156.33501
111.11100,156.30800
111.11100,156.28000
125.00000,156.26100
125.00000,156.24200
125.00000,156.22200
111.11100,156.19501
100.00000,156.16000
111.11100,156.13300
90.90900,156.09300
111.11100,156.06500
100.00000,156.03101
111.11100,156.00400
125.00000,155.98500
100.00000,155.95100
100.00000,155.91701
100.00000,155.88200
125.00000,155.86400
71.42900,155.81200
71.42900,155.76100
166.66701,155.76801
166.66701,155.77400
166.66701,155.78101
142.85699,155.77299
200.00000,155.80000
142.85699,155.79201
200.00000,155.81900
142.85699,155.81100
200.00000,155.83800
142.85699,155.83000
166.66701,155.83600
166.66701,155.84300
200.00000,155.87000
142.85699,155.86200
166.66701,155.86800
166.66701,155.87500
166.66701,155.88100
166.66701,155.88800
90.90900,155.84900
200.00000,155.87500
200.00000,155.90199
166.66701,155.90800
200.00000,155.93500
142.85699,155.92700
200.00000,155.95300
166.66701,155.95900
166.66701,155.96600
166.66701,155.97200
166.66701,155.97900
166.66701,155.98500
166.66701,155.99100
166.66701,155.99800
166.66701,156.00400
166.66701,156.00999
166.66701,156.01700
166.66701,156.02299
166.66701,156.03000
166.66701,156.03600
100.00000,156.00301
142.85699,155.99500
200.00000,156.02100
142.85699,156.01300
166.66701,156.01900
166.66701,156.02600
200.00000,156.05200
142.85699,156.04401
166.66701,156.05000
166.66701,156.05600
200.00000,156.08200
142.85699,156.07500
166.66701,156.08099
166.66701,156.08701
166.66701,156.09300
166.66701,156.10001
166.66701,156.10600
166.66701,156.11200
166.66701,156.11800
166.66701,156.12399
90.90900,156.08600
166.66701,156.09200
200.00000,156.11800
142.85699,156.11000
200.00000,156.13600
111.11100,156.11000
166.66701,156.11600
166.66701,156.12199
166.66701,156.12801
142.85699,156.12000
166.66701,156.12601
166.66701,156.13300
166.66701,156.13901
166.66701,156.14500
166.66701,156.15100
166.66701,156.15700
166.66701,156.16299
142.85699,156.15601
200.00000,156.18100
142.85699,156.17300
100.00000,156.14101
166.66701,156.14700
200.00000,156.17200
142.85699,156.16400
166.66701,156.17101
166.66701,156.17700
200.00000,156.20200
142.85699,156.19400
200.00000,156.22000
142.85699,156.21201
200.00000,156.23700
142.85699,156.22900
166.66701,156.23500
166.66701,156.24100
166.66701,156.24699
166.66701,156.25301
166.66701,156.25900
166.66701,156.26500
166.66701,156.27100
166.66701,156.27699
90.90900,156.24001
166.66701,156.24600
166.66701,156.25200
166.66701,156.25800
166.66701,156.26401
166.66701,156.27000
166.66701,156.27600
166.66701,156.28101
166.66701,156.28700
166.66701,156.29300
166.66701,156.29900
166.66701,156.30499
166.66701,156.31100
166.66701,156.31700
166.66701,156.32300
166.66701,156.32899
142.85699,156.32100
166.66701,156.32700
166.66701,156.33299
166.66701,156.33900
100.00000,156.30701
166.66701,156.31300
166.66701,156.31799
166.66701,156.32401
166.66701,156.33000
166.66701,156.33600
166.66701,156.34200
166.66701,156.34801
166.66701,156.35300
111.11100,156.32800
200.00000,156.35300
142.85699,156.34500
166.66701,156.35100
166.66701,156.35699
166.66701,156.36200
166.66701,156.36800
166.66701,156.37399
142.85699,156.36600
200.00000,156.39101
142.85699,156.38300
100.00000,156.35201
166.66701,156.35699
200.00000,156.38200
142.85699,156.37399
200.00000,156.39900
142.85699,156.39101
200.00000,156.41600
166.66701,156.42101
142.85699,156.41400
166.66701,156.41901
250.00000,156.47200
142.85699,156.46400
200.00000,156.48801
166.66701,156.49400
166.66701,156.50000
166.66701,156.50500
166.66701,156.51100
166.66701,156.51601
166.66701,156.52200
166.66701,156.52800
100.00000,156.49600
166.66701,156.50200
166.66701,156.50800
166.66701,156.51300
166.66701,156.51900
166.66701,156.52400
200.00000,156.54900
142.85699,156.54100
166.66701,156.54700
166.66701,156.55200
166.66701,156.55800
166.66701,156.56300
166.66701,156.56900
166.66701,156.57401
166.66701,156.58000
166.66701,156.58501
166.66701,156.59100
142.85699,156.58299
200.00000,156.60699
142.85699,156.60001
100.00000,156.56900
166.66701,156.57401
200.00000,156.59801
142.85699,156.59100
200.00000,156.61400
142.85699,156.60699
200.00000,156.63000
142.85699,156.62300
200.00000,156.64700
142.85699,156.63901
200.00000,156.66299
142.85699,156.65500
166.66701,156.66100
111.11100,156.63600
200.00000,156.65900
142.85699,156.65199
166.66701,156.65700
166.66701,156.66299
166.66701,156.66800
142.85699,156.66100
111.11100,156.63600
142.85699,156.62900
200.00000,156.65199
142.85699,156.64500
200.00000,156.66800
142.85699,156.66100
200.00000,156.68401
142.85699,156.67700
200.00000,156.70000
142.85699,156.69299
200.00000,156.71600
142.85699,156.70799
166.66701,156.71400
166.66701,156.71899
166.66701,156.72400
166.66701,156.73000
166.66701,156.73500
166.66701,156.74100
166.66701,156.74600
166.66701,156.75101
90.90900,156.71600
166.66701,156.72099
200.00000,156.74400
142.85699,156.73700
200.00000,156.75999
142.85699,156.75301
200.00000,156.77600
142.85699,156.76801
166.66701,156.77400
166.66701,156.77901
166.66701,156.78400
166.66701,156.78900
166.66701,156.79500
166.66701,156.80000
166.66701,156.80499
166.66701,156.81000
166.66701,156.81599
142.85699,156.80800
200.00000,156.83099
142.85699,156.82401
111.11100,156.80000
142.85699,156.79201
200.00000,156.81500
142.85699,156.80800
166.66701,156.81300
166.66701,156.81799
166.66701,156.82300
166.66701,156.82899
166.66701,156.83400
166.66701,156.83900
166.66701,156.84399
62.50000,156.79401
166.66701,156.80000
166.66701,156.80499
166.66701,156.81000
142.85699,156.80299
200.00000,156.82500
100.00000,156.79500
200.00000,156.81799
142.85699,156.81100
100.00000,156.78101
142.85699,156.77400
200.00000,156.79601
142.85699,156.78900
200.00000,156.81200
142.85699,156.80400
200.00000,156.82700
142.85699,156.82001
166.66701,156.82500
166.66701,156.83000
166.66701,156.83501
166.66701,156.84000
166.66701,156.84500
166.66701,156.85001
166.66701,156.85600
166.66701,156.86099
142.85699,156.85300
166.66701,156.85899
166.66701,156.86400
166.66701,156.86900
100.00000,156.83900
142.85699,156.83200
200.00000,156.85400
142.85699,156.84700
166.66701,156.85201
166.66701,156.85699
166.66701,156.86200
166.66701,156.86700
166.66701,156.87199
166.66701,156.87801
166.66701,156.88300
142.85699,156.87500
166.66701,156.88000
166.66701,156.88499
166.66701,156.89101
142.85699,156.88300
166.66701,156.88800
166.66701,156.89301
166.66701,156.89799
166.66701,156.90300
90.90900,156.86900
166.66701,156.87500
166.66701,156.88000
166.66701,156.88499
166.66701,156.89000
166.66701,156.89500
166.66701,156.89999
166.66701,156.90500
166.66701,156.91000
142.85699,156.90199
166.66701,156.90700
166.66701,156.91200
166.66701,156.91701
166.66701,156.92200
166.66701,156.92700
142.85699,156.92000
166.66701,156.92500
166.66701,156.92999
166.66701,156.93500
166.66701,156.94000
100.00000,156.91100
111.11100,156.88800
166.66701,156.89301
166.66701,156.89799
166.66701,156.90300
142.85699,156.89600
200.00000,156.91701
142.85699,156.91000
166.66701,156.91499
166.66701,156.92000
166.66701,156.92500
166.66701,156.92999
166.66701,156.93500
142.85699,156.92799
200.00000,156.95000
142.85699,156.94200
166.66701,156.94701
166.66701,156.95200
166.66701,156.95700
166.66701,156.96201
90.90900,156.92900
166.66701,156.93401
166.66701,156.93900
166.66701,156.94400
166.66701,156.94800
166.66701,156.95300
166.66701,156.95799
166.66701,156.96300
166.66701,156.96800
142.85699,156.96100
200.00000,156.98199
142.85699,156.97501
166.66701,156.98000
166.66701,156.98500
166.66701,156.99001
166.66701,156.99500
142.85699,156.98801
166.66701,156.99300
166.66701,156.99699
166.66701,157.00200
100.00000,156.97400
142.85699,156.96700
200.00000,156.98801
142.85699,156.98100
200.00000,157.00301
142.85699,156.99500
200.00000,157.01700
142.85699,157.00999
166.66701,157.01500
166.66701,157.01900
166.66701,157.02400
166.66701,157.02901
166.66701,157.03400
142.85699,157.02699
166.66701,157.03200
166.66701,157.03600
166.66701,157.04100
166.66701,157.04601
166.66701,157.05099
142.85699,157.04401
100.00000,157.01500
166.66701,157.02000
166.66701,157.02499
166.66701,157.03000
166.66701,157.03400
111.11100,157.01199
200.00000,157.03300
142.85699,157.02600
166.66701,157.03101
166.66701,157.03500
166.66701,157.03999
166.66701,157.04500
166.66701,157.05000
166.66701,157.05400
166.66701,157.05901
142.85699,157.05200
166.66701,157.05701
166.66701,157.06200
166.66701,157.06599
166.66701,157.07100
100.00000,157.04300
166.66701,157.04800
166.66701,157.05200
166.66701,157.05701
125.00000,157.04100
166.66701,157.04601
200.00000,157.06700
166.66701,157.07201
166.66701,157.07600
166.66701,157.08099
200.00000,157.10201
166.66701,157.10699
166.66701,157.11099
166.66701,157.11600
200.00000,157.13699
166.66701,157.14101
200.00000,157.16200
166.66701,157.16701
200.00000,157.18800
166.66701,157.19200
90.90900,157.16000
166.66701,157.16499
200.00000,157.18500
166.66701,157.19000
200.00000,157.21100
200.00000,157.23100
200.00000,157.25200
166.66701,157.25700
166.66701,157.26100
166.66701,157.26601
200.00000,157.28600
166.66701,157.29100
200.00000,157.31100
142.85699,157.30400
200.00000,157.32500
142.85699,157.31799
166.66701,157.32300
166.66701,157.32700
166.66701,157.33200
166.66701,157.33600
111.11100,157.31400
166.66701,157.31799
200.00000,157.33900
166.66701,157.34300
166.66701,157.34801
200.00000,157.36800
200.00000,157.38901
166.66701,157.39301
125.00000,157.37700
166.66701,157.38200
166.66701,157.38600
166.66701,157.39101
142.85699,157.38400
200.00000,157.40401
200.00000,157.42400
166.66701,157.42900
166.66701,157.43300
166.66701,157.43800
166.66701,157.44200
166.66701,157.44600
100.00000,157.41901
166.66701,157.42400
166.66701,157.42799
166.66701,157.43201
166.66701,157.43700
142.85699,157.42999
200.00000,157.45000
142.85699,157.44299
166.66701,157.44701
166.66701,157.45200
166.66701,157.45599
200.00000,157.47600
166.66701,157.48100
200.00000,157.50101
200.00000,157.52100
142.85699,157.51401
166.66701,157.51801
200.00000,157.53799
200.00000,157.55800
142.85699,157.55099
111.11100,157.52901
166.66701,157.53400
166.66701,157.53799
166.66701,157.54201
166.66701,157.54700
166.66701,157.55099
200.00000,157.57100
166.66701,157.57500
200.00000,157.59500
142.85699,157.58800
200.00000,157.60800
142.85699,157.60100
200.00000,157.62100
142.85699,157.61400
200.00000,157.63400
142.85699,157.62700
166.66701,157.63100
166.66701,157.63499
166.66701,157.64000
142.85699,157.63300
100.00000,157.60600
166.66701,157.61000
250.00000,157.65300
142.85699,157.64600
200.00000,157.66600
166.66701,157.67000
166.66701,157.67400
166.66701,157.67799
166.66701,157.68300
166.66701,157.68700
166.66701,157.69099
166.66701,157.69501
166.66701,157.69901
111.11100,157.67799
166.66701,157.68201
166.66701,157.68600
166.66701,157.69000
142.85699,157.68300
200.00000,157.70300
142.85699,157.69600
100.00000,157.66901
166.66701,157.67300
166.66701,157.67799
166.66701,157.68201
166.66701,157.68600
142.85699,157.67900
200.00000,157.69901
142.85699,157.69200
166.66701,157.69600
166.66701,157.70000
166.66701,157.70399
166.66701,157.70799
142.85699,157.70100
166.66701,157.70599
166.66701,157.71001
200.00000,157.72900
166.66701,157.73300
200.00000,157.75301
200.00000,157.77200
142.85699,157.76500
100.00000,157.73900
200.00000,157.75800
200.00000,157.77699
166.66701,157.78101
166.66701,157.78500
166.66701,157.78900
200.00000,157.80901
142.85699,157.80200
166.66701,157.80600
166.66701,157.81000
250.00000,157.85201
142.85699,157.84500
200.00000,157.86400
166.66701,157.86800
166.66701,157.87199
142.85699,157.86600
200.00000,157.88499
166.66701,157.88901
166.66701,157.89301
142.85699,157.88600
100.00000,157.86000
166.66701,157.86400
166.66701,157.86800
166.66701,157.87199
142.85699,157.86501
200.00000,157.88400
200.00000,157.90300
166.66701,157.90700
200.00000,157.92599
142.85699,157.91901
200.00000,157.93800
142.85699,157.93100
200.00000,157.95000
142.85699,157.94299
200.00000,157.96201
142.85699,157.95599
166.66701,157.96001
111.11100,157.93800
166.66701,157.94200
166.66701,157.94600
100.00000,157.92000
166.66701,157.92400
166.66701,157.92799
166.66701,157.93201
166.66701,157.93600
142.85699,157.92900
200.00000,157.94800
142.85699,157.94099
166.66701,157.94501
166.66701,157.94901
166.66701,157.95300
166.66701,157.95700
166.66701,157.96100
142.85699,157.95399
200.00000,157.97301
142.85699,157.96600
142.85699,157.95900
200.00000,157.97800
200.00000,157.99699
166.66701,158.00101
100.00000,157.97501
166.66701,157.97900
166.66701,157.98300
166.66701,157.98599
166.66701,157.99001
166.66701,157.99400
166.66701,157.99800
166.66701,158.00200
166.66701,158.00600
166.66701,158.00999
166.66701,158.01300
166.66701,158.01700
166.66701,158.02100
166.66701,158.02499
166.66701,158.02901
142.85699,158.02200
166.66701,158.02600
166.66701,158.03000
166.66701,158.03400
142.85699,158.02699
100.00000,158.00101
166.66701,158.00500
166.66701,158.00900
166.66701,158.01300
166.66701,158.01601
166.66701,158.02000
166.66701,158.02400
166.66701,158.02800
166.66701,158.03200
142.85699,158.02499
200.00000,158.04300
142.85699,158.03700
166.66701,158.04100
166.66701,158.04401
166.66701,158.04800
166.66701,158.05200
142.85699,158.04500
166.66701,158.04900
166.66701,158.05299
166.66701,158.05701
100.00000,158.03101
111.11100,158.01100
166.66701,158.01401
166.66701,158.01801
142.85699,158.01199
166.66701,158.01500
166.66701,158.01900
166.66701,158.02299
166.66701,158.02699
166.66701,158.03000
166.66701,158.03400
142.85699,158.02800
166.66701,158.03101
166.66701,158.03500
166.66701,158.03900
166.66701,158.04300
166.66701,158.04601
142.85699,158.03999
200.00000,158.05800
142.85699,158.05099
90.90900,158.02200
166.66701,158.02600
200.00000,158.04401
166.66701,158.04800
200.00000,158.06599
166.66701,158.07001
200.00000,158.08800
166.66701,158.09200
166.66701,158.09500
200.00000,158.11400
200.00000,158.13200
142.85699,158.12500
200.00000,158.14301
166.66701,158.14700
166.66701,158.15100
166.66701,158.15401
142.85699,158.14799
200.00000,158.16600
200.00000,158.18401
142.85699,158.17700
111.11100,158.15700
166.66701,158.16000
166.66701,158.16400
166.66701,158.16800
166.66701,158.17101
166.66701,158.17500
166.66701,158.17900
166.66701,158.18201
166.66701,158.18600
166.66701,158.19000
166.66701,158.19299
166.66701,158.19701
142.85699,158.19000
200.00000,158.20799
200.00000,158.22600
142.85699,158.21899
200.00000,158.23700
166.66701,158.24100
166.66701,158.24500
142.85699,158.23801
111.11100,158.21800
142.85699,158.21100
200.00000,158.22900
142.85699,158.22301
166.66701,158.22600
111.11100,158.20599
200.00000,158.22400
142.85699,158.21700
166.66701,158.22099
166.66701,158.22501
200.00000,158.24200
142.85699,158.23599
166.66701,158.23900
166.66701,158.24300
166.66701,158.24699
142.85699,158.24001
166.66701,158.24400
166.66701,158.24699
166.66701,158.25101
142.85699,158.24400
100.00000,158.22000
166.66701,158.22301
200.00000,158.24100
142.85699,158.23399
166.66701,158.23801
166.66701,158.24100
200.00000,158.25900
166.66701,158.26300
200.00000,158.28000
166.66701,158.28400
166.66701,158.28700
142.85699,158.28101
200.00000,158.29800
166.66701,158.30200
166.66701,158.30499
142.85699,158.29900
166.66701,158.30200
166.66701,158.30600
166.66701,158.30901
142.85699,158.30299
111.11100,158.28300
142.85699,158.27699
200.00000,158.29401
142.85699,158.28799
200.00000,158.30499
142.85699,158.29900
200.00000,158.31599
142.85699,158.31000
166.66701,158.31300
166.66701,158.31700
166.66701,158.32001
166.66701,158.32401
166.66701,158.32700
142.85699,158.32100
166.66701,158.32401
166.66701,158.32800
166.66701,158.33099
166.66701,158.33400
166.66701,158.33800
142.85699,158.33200
100.00000,158.30701
166.66701,158.31100
166.66701,158.31400
166.66701,158.31799
166.66701,158.32100
166.66701,158.32500
166.66701,158.32800
166.66701,158.33200
166.66701,158.33501
111.11100,158.31500
166.66701,158.31900
166.66701,158.32201
142.85699,158.31599
166.66701,158.31900
166.66701,158.32300
166.66701,158.32600
166.66701,158.33000
142.85699,158.32300
166.66701,158.32700
166.66701,158.33000
100.00000,158.30600
142.85699,158.30000
200.00000,158.31700
142.85699,158.31100
200.00000,158.32800
142.85699,158.32100
200.00000,158.33900
142.85699,158.33200
166.66701,158.33600
166.66701,158.33900
200.00000,158.35600
166.66701,158.36000
166.66701,158.36301
166.66701,158.36600
200.00000,158.38300
142.85699,158.37700
166.66701,158.38100
166.66701,158.38400
166.66701,158.38699
166.66701,158.39101
100.00000,158.36700
142.85699,158.36000
200.00000,158.37700
142.85699,158.37100
200.00000,158.38800
142.85699,158.38200
200.00000,158.39900
142.85699,158.39200
166.66701,158.39600
166.66701,158.39900
166.66701,158.40300
166.66701,158.40601
166.66701,158.40900
142.85699,158.40300
166.66701,158.40601
166.66701,158.41000
166.66701,158.41299
142.85699,158.40700
200.00000,158.42400
142.85699,158.41701
100.00000,158.39400
166.66701,158.39700
166.66701,158.39999
166.66701,158.40401
166.66701,158.40700
166.66701,158.41000
166.66701,158.41400
166.66701,158.41701
166.66701,158.42000
142.85699,158.41400
200.00000,158.43100
142.85699,158.42500
166.66701,158.42799
111.11100,158.40900
166.66701,158.41200
166.66701,158.41499
142.85699,158.40900
166.66701,158.41299
166.66701,158.41600
166.66701,158.41901
100.00000,158.39600
142.85699,158.38901
200.00000,158.40601
142.85699,158.39999
166.66701,158.40300
166.66701,158.40700
166.66701,158.41000
166.66701,158.41299
166.66701,158.41600
166.66701,158.42000
166.66701,158.42300
166.66701,158.42599
142.85699,158.42000
166.66701,158.42300
166.66701,158.42700
166.66701,158.42999
166.66701,158.43300
142.85699,158.42700
200.00000,158.44400
142.85699,158.43700
100.00000,158.41400
142.85699,158.40800
200.00000,158.42500
142.85699,158.41800
200.00000,158.43500
142.85699,158.42900
200.00000,158.44501
142.85699,158.43900
166.66701,158.44200
142.85699,158.43600
200.00000,158.45300
142.85699,158.44600
166.66701,158.45000
166.66701,158.45300
166.66701,158.45599
166.66701,158.46001
166.66701,158.46300
142.85699,158.45700
166.66701,158.46001
166.66701,158.46300
100.00000,158.44000
142.85699,158.43401
200.00000,158.45000
142.85699,158.44400
166.66701,158.44701
166.66701,158.45100
166.66701,158.45399
142.85699,158.44800
200.00000,158.46400
142.85699,158.45799
200.00000,158.47400
142.85699,158.46800
166.66701,158.47099
166.66701,158.47501
166.66701,158.47800
142.85699,158.47200
166.66701,158.47501
111.11100,158.45599
166.66701,158.45900
166.66701,158.46300
100.00000,158.44000
142.85699,158.43401
200.00000,158.45000
142.85699,158.44400
166.66701,158.44701
166.66701,158.45000
200.00000,158.46700
142.85699,158.46001
166.66701,158.46400
166.66701,158.46700
166.66701,158.47000
166.66701,158.47301
166.66701,158.47600
142.85699,158.47000
200.00000,158.48700
142.85699,158.48000
142.85699,158.47400
166.66701,158.47800
166.66701,158.48100
200.00000,158.49699
100.00000,158.47400
200.00000,158.49001
200.00000,158.50700
166.66701,158.50999
166.66701,158.51300
166.66701,158.51601
200.00000,158.53200
166.66701,158.53500
200.00000,158.55099
166.66701,158.55499
166.66701,158.55800
142.85699,158.55200
166.66701,158.55499
200.00000,158.57100
200.00000,158.58701
142.85699,158.58099
200.00000,158.59700
166.66701,158.60001
166.66701,158.60300
142.85699,158.59700
111.11100,158.57899
166.66701,158.58200
166.66701,158.58501
166.66701,158.58800
166.66701,158.59100
142.85699,158.58501
200.00000,158.60100
142.85699,158.59500
166.66701,158.59801
166.66701,158.60100
200.00000,158.61700
166.66701,158.62000
200.00000,158.63600
166.66701,158.63901
166.66701,158.64200
142.85699,158.63600
200.00000,158.65199
142.85699,158.64600
166.66701,158.64900
166.66701,158.65199
100.00000,158.63000
111.11100,158.61200
166.66701,158.61501
166.66701,158.61800
166.66701,158.62100
166.66701,158.62399
166.66701,158.62700
166.66701,158.63000
166.66701,158.63300
166.66701,158.63600
166.66701,158.63901
142.85699,158.63300
166.66701,158.63600
166.66701,158.63901
166.66701,158.64301
142.85699,158.63699
200.00000,158.65199
142.85699,158.64600
166.66701,158.64900
166.66701,158.65199
90.90900,158.62700
200.00000,158.64200
200.00000,158.65800
166.66701,158.66100
166.66701,158.66400
166.66701,158.66701
200.00000,158.68300
142.85699,158.67700
200.00000,158.69299
142.85699,158.68700
200.00000,158.70200
142.85699,158.69600
166.66701,158.69901
166.66701,158.70200
166.66701,158.70500
166.66701,158.70799
166.66701,158.71100
142.85699,158.70500
200.00000,158.72099
142.85699,158.71500
100.00000,158.69299
166.66701,158.69600
166.66701,158.69901
166.66701,158.70200
166.66701,158.70500
142.85699,158.69901
200.00000,158.71400
142.85699,158.70799
166.66701,158.71100
166.66701,158.71400
166.66701,158.71700
166.66701,158.72000
166.66701,158.72301
166.66701,158.72600
166.66701,158.72900
142.85699,158.72301
166.66701,158.72600
166.66701,158.72900
166.66701,158.73199
142.85699,158.72600
100.00000,158.70399
166.66701,158.70700
166.66701,158.71001
166.66701,158.71300
166.66701,158.71600
111.11100,158.69901
166.66701,158.70100
166.66701,158.70399
166.66701,158.70700
142.85699,158.70200
200.00000,158.71700
142.85699,158.71100
166.66701,158.71400
166.66701,158.71700
166.66701,158.72000
142.85699,158.71400
166.66701,158.71700
166.66701,158.72000
166.66701,158.72301
166.66701,158.72600
100.00000,158.70399
142.85699,158.69800
200.00000,158.71300
142.85699,158.70799
166.66701,158.71100
166.66701,158.71400
200.00000,158.72900
166.66701,158.73199
200.00000,158.74699
166.66701,158.75000
166.66701,158.75301
142.85699,158.74699
200.00000,158.76199
142.85699,158.75700
200.00000,158.77200
142.85699,158.76601
166.66701,158.76900
166.66701,158.77200
166.66701,158.77499
142.85699,158.76900
100.00000,158.74699
166.66701,158.75000
200.00000,158.76500
142.85699,158.75900
166.66701,158.76199
166.66701,158.76500
166.66701,158.76801
166.66701,158.77100
166.66701,158.77400
142.85699,158.76801
200.00000,158.78300
142.85699,158.77699
166.66701,158.78000
166.66701,158.78300
166.66701,158.78600
166.66701,158.78900
166.66701,158.79201
142.85699,158.78600
200.00000,158.80099
142.85699,158.79500
100.00000,158.77400
166.66701,158.77699
166.66701,158.78000
166.66701,158.78200
166.66701,158.78500
142.85699,158.77901
200.00000,158.79500
142.85699,158.78900
166.66701,158.79201
111.11100,158.77400
166.66701,158.77699
166.66701,158.78000
166.66701,158.78300
142.85699,158.77699
166.66701,158.78000
166.66701,158.78300
166.66701,158.78600
166.66701,158.78900
166.66701,158.79100
142.85699,158.78600
100.00000,158.76401
166.66701,158.76700
166.66701,158.77000
166.66701,158.77299
166.66701,158.77600
166.66701,158.77901
166.66701,158.78101
166.66701,158.78400
166.66701,158.78700
142.85699,158.78101
200.00000,158.79601
142.85699,158.79100
166.66701,158.79300
166.66701,158.79601
166.66701,158.79900
166.66701,158.80200
166.66701,158.80499
142.85699,158.79900
166.66701,158.80200
166.66701,158.80499
100.00000,158.78300
142.85699,158.77800
200.00000,158.79300
142.85699,158.78700
166.66701,158.78999
166.66701,158.79300
166.66701,158.79500
166.66701,158.79800
166.66701,158.80099
142.85699,158.79500
200.00000,158.81000
142.85699,158.80400
166.66701,158.80701
166.66701,158.81000
166.66701,158.81300
142.85699,158.80701
200.00000,158.82201
142.85699,158.81599
166.66701,158.81900
166.66701,158.82201
90.90900,158.79700
166.66701,158.80000
166.66701,158.80299
166.66701,158.80600
166.66701,158.80901
166.66701,158.81200
166.66701,158.81400
166.66701,158.81700
166.66701,158.82001
142.85699,158.81400
200.00000,158.82899
142.85699,158.82300
