I0,I1,I2,I3,I4,I5,I6
72.57143,39.14286,43.57143,59.85714,0.80645,86.76470,83.76083
72.57143,39.14286,43.57143,59.85714,1.00000,100.00000,100.00000
71.14286,39.85714,42.14286,60.57143,0.78400,85.59322,82.07545
71.14286,39.85714,42.14286,60.57143,1.00000,100.00000,100.00000
70.85715,40.42857,41.85714,61.14286,0.86735,90.09901,88.43285
70.85715,40.42857,41.85714,61.14286,1.00000,100.00000,100.00000
13.85714,74.14285,45.42857,51.28571,1.00000,100.00000,100.00000
13.85714,74.14285,45.42857,51.28571,1.00000,100.00000,100.00000
13.85714,74.14285,45.42857,51.28571,1.00000,100.00000,100.00000
13.85714,74.14285,45.42857,51.28571,1.00000,100.00000,100.00000
13.85714,74.14285,45.42857,51.28571,1.00000,100.00000,100.00000
13.85714,74.14285,45.42857,51.28571,1.00000,100.00000,100.00000
12.14286,75.71429,43.71429,52.85714,0.92081,90.00000,91.04667
12.14286,75.71429,43.71429,52.85714,1.00000,100.00000,100.00000
14.14286,77.42857,45.71429,54.57143,0.72727,80.55556,76.74130
14.14286,77.42857,45.71429,54.57143,1.00000,100.00000,100.00000
12.28571,78.57143,43.85714,55.71429,0.87500,86.63793,87.07004
12.28571,78.57143,43.85714,55.71429,1.00000,100.00000,100.00000
10.71429,79.85714,42.28571,57.00000,0.84942,85.57214,85.25770
10.71429,79.85714,42.28571,57.00000,1.00000,100.00000,100.00000
11.71429,80.85715,43.28572,58.00000,0.82273,84.88372,83.58842
11.71429,80.85715,43.28572,58.00000,1.00000,100.00000,100.00000
12.85714,80.71429,44.42857,57.85714,0.80111,88.35617,84.33417
12.85714,80.71429,44.42857,57.85714,1.00000,100.00000,100.00000
12.00000,81.14285,43.57143,58.28571,0.82069,86.04651,84.08126
12.00000,81.14285,43.57143,58.28571,1.00000,100.00000,100.00000
9.42857,82.85715,41.00000,60.00000,0.69748,79.27928,74.66583
9.42857,82.85715,41.00000,60.00000,1.00000,100.00000,100.00000
80.42857,30.85714,47.28571,53.42857,1.00000,100.00000,100.00000
80.42857,30.85714,47.28571,53.42857,1.00000,100.00000,100.00000
80.42857,30.85714,47.28571,53.42857,1.00000,100.00000,100.00000
80.42857,30.85714,47.28571,53.42857,1.00000,100.00000,100.00000
82.14286,31.71428,49.00000,54.28572,0.79698,86.43533,83.13476
82.14286,31.71428,49.00000,54.28572,1.00000,100.00000,100.00000
79.42857,34.42857,46.28572,57.00000,0.79675,80.29197,79.98398
79.42857,34.42857,46.28572,57.00000,1.00000,100.00000,100.00000
78.42857,34.57143,45.28571,57.14286,0.89796,89.54546,89.67078
78.42857,34.57143,45.28571,57.14286,1.00000,100.00000,100.00000
77.28571,35.28571,44.14286,57.85714,0.75758,83.75635,79.85717
77.28571,35.28571,44.14286,57.85714,1.00000,100.00000,100.00000
78.14286,36.28571,45.00000,58.85714,0.80000,80.60606,80.30360
78.14286,36.28571,45.00000,58.85714,1.00000,100.00000,100.00000
14.14286,74.00000,50.00000,50.14285,1.00000,100.00000,100.00000
14.14286,74.00000,50.00000,50.14285,1.00000,100.00000,100.00000
14.14286,74.00000,50.00000,50.14285,1.00000,100.00000,100.00000
14.14286,74.00000,50.00000,50.14285,1.00000,100.00000,100.00000
11.28571,75.57143,47.14286,51.71428,0.90837,92.21557,91.52872
11.28571,75.57143,47.14286,51.71428,1.00000,100.00000,100.00000
13.42857,76.71429,49.28571,52.85714,0.72149,78.24676,75.25971
13.42857,76.71429,49.28571,52.85714,1.00000,100.00000,100.00000
14.14286,78.14286,50.00000,54.28572,0.75380,81.32780,78.41029
14.14286,78.14286,50.00000,54.28572,1.00000,100.00000,100.00000
13.14286,79.42857,49.00000,55.57143,0.77823,81.12244,79.48964
13.14286,79.42857,49.00000,55.57143,1.00000,100.00000,100.00000
11.85714,82.00000,47.71429,58.14286,0.62176,61.00629,61.59401
11.85714,82.00000,47.71429,58.14286,1.00000,100.00000,100.00000
11.57143,82.85715,47.42857,59.00000,0.61667,58.76289,60.23228
11.57143,82.85715,47.42857,59.00000,1.00000,100.00000,100.00000
87.57143,26.57143,50.00000,52.42857,1.00000,100.00000,100.00000
87.57143,26.57143,50.00000,52.42857,1.00000,100.00000,100.00000
87.57143,26.57143,50.00000,52.42857,1.00000,100.00000,100.00000
87.57143,26.57143,50.00000,52.42857,1.00000,100.00000,100.00000
83.85714,29.42857,46.28572,55.28572,0.90304,89.25620,89.78172
83.85714,29.42857,46.28572,55.28572,1.00000,100.00000,100.00000
85.14286,30.85714,47.57143,56.71428,0.80632,83.33333,81.99358
85.14286,30.85714,47.57143,56.71428,1.00000,100.00000,100.00000
84.14286,32.85714,46.57143,58.71429,0.78590,80.74074,79.67266
84.14286,32.85714,46.57143,58.71429,1.00000,100.00000,100.00000
81.85715,34.57143,44.28571,60.42857,0.85714,85.32110,85.51792
81.85715,34.57143,44.28571,60.42857,1.00000,100.00000,100.00000
81.28571,35.57143,43.71429,61.42857,0.77132,82.25806,79.73613
81.28571,35.57143,43.71429,61.42857,1.00000,100.00000,100.00000
82.42857,36.28571,44.85714,62.14286,0.79397,81.04575,80.22561
82.42857,36.28571,44.85714,62.14286,1.00000,100.00000,100.00000
82.14286,36.85714,44.57143,62.71428,0.89873,91.93549,90.91030
82.14286,36.85714,44.57143,62.71428,1.00000,100.00000,100.00000
42.71429,64.57143,47.42857,52.42857,1.00000,100.00000,100.00000
42.71429,64.57143,47.42857,52.42857,1.00000,100.00000,100.00000
42.71429,64.57143,47.42857,52.42857,1.00000,100.00000,100.00000
42.71429,64.57143,47.42857,52.42857,1.00000,100.00000,100.00000
42.71429,64.57143,47.42857,52.42857,1.00000,100.00000,100.00000
42.71429,64.57143,47.42857,52.42857,1.00000,100.00000,100.00000
43.28572,64.42857,48.00000,52.28571,0.98597,99.47230,99.03535
43.28572,64.42857,48.00000,52.28571,1.00000,100.00000,100.00000
44.42857,65.85714,49.14286,53.71429,0.83274,88.06366,85.70231
44.42857,65.85714,49.14286,53.71429,1.00000,100.00000,100.00000
43.28572,68.28571,48.00000,56.14285,0.80983,84.03614,82.52365
43.28572,68.28571,48.00000,56.14285,1.00000,100.00000,100.00000
42.57143,70.00000,47.28571,57.85714,0.81003,84.58781,82.81463
42.57143,70.00000,47.28571,57.85714,1.00000,100.00000,100.00000
42.14286,72.28571,46.85714,60.14286,0.78827,80.93221,79.88672
42.14286,72.28571,46.85714,60.14286,1.00000,100.00000,100.00000
41.57143,73.28571,46.28572,61.14286,0.74380,83.24608,78.93769
41.57143,73.28571,46.28572,61.14286,1.00000,100.00000,100.00000
41.00000,74.42857,45.71429,62.28572,0.87778,86.16352,86.97440
41.00000,74.42857,45.71429,62.28572,1.00000,100.00000,100.00000
39.57143,76.14286,44.28571,64.00000,0.79747,76.64233,78.21000
39.57143,76.14286,44.28571,64.00000,1.00000,100.00000,100.00000
37.85714,77.14286,42.57143,65.00000,0.76984,80.00000,78.50655
37.85714,77.14286,42.57143,65.00000,1.00000,100.00000,100.00000
91.57143,29.14286,53.28571,54.14286,1.00000,100.00000,100.00000
91.57143,29.14286,53.28571,54.14286,1.00000,100.00000,100.00000
91.57143,29.14286,53.28571,54.14286,1.00000,100.00000,100.00000
91.57143,29.14286,53.28571,54.14286,1.00000,100.00000,100.00000
89.57143,32.42857,51.28571,57.42857,0.76679,81.42857,79.08950
89.57143,32.42857,51.28571,57.42857,1.00000,100.00000,100.00000
88.28571,34.14286,50.00000,59.14286,0.87105,87.71930,87.41251
88.28571,34.14286,50.00000,59.14286,1.00000,100.00000,100.00000
85.28572,35.85714,47.00000,60.85714,0.82961,82.00000,82.48185
85.28572,35.85714,47.00000,60.85714,1.00000,100.00000,100.00000
85.57143,37.14286,47.28571,62.14286,0.85859,83.90244,84.88615
85.57143,37.14286,47.28571,62.14286,1.00000,100.00000,100.00000
85.42857,38.14286,47.14286,63.14286,0.76078,84.30232,80.29574
85.42857,38.14286,47.14286,63.14286,1.00000,100.00000,100.00000
84.85714,39.14286,46.57143,64.14286,0.82990,88.27586,85.67356
84.85714,39.14286,46.57143,64.14286,1.00000,100.00000,100.00000
84.28571,40.57143,46.00000,65.57143,0.88199,80.46875,84.42228
84.28571,40.57143,46.00000,65.57143,1.00000,100.00000,100.00000
83.00000,42.42857,44.71429,67.42857,0.62676,60.19418,61.44765
83.00000,42.42857,44.71429,67.42857,1.00000,100.00000,100.00000
84.71429,41.71429,46.42857,66.71429,0.66292,67.74194,67.02096
84.71429,41.71429,46.42857,66.71429,1.00000,100.00000,100.00000
14.28572,77.85714,56.57143,52.42857,1.00000,100.00000,100.00000
14.28572,77.85714,56.57143,52.42857,1.00000,100.00000,100.00000
12.28571,78.71429,54.57143,53.28571,0.95270,96.62921,95.95215
12.28571,78.71429,54.57143,53.28571,1.00000,100.00000,100.00000
8.71429,80.71429,51.00000,55.28572,0.91135,91.86047,91.49834
8.71429,80.71429,51.00000,55.28572,1.00000,100.00000,100.00000
7.85714,82.42857,50.14285,57.00000,0.81907,87.34177,84.66782
7.85714,82.42857,50.14285,57.00000,1.00000,100.00000,100.00000
8.14286,83.42857,50.42857,58.00000,0.85273,85.50724,85.39028
8.14286,83.42857,50.42857,58.00000,1.00000,100.00000,100.00000
6.14286,85.00000,48.42857,59.57143,0.85794,86.01694,85.90549
6.14286,85.00000,48.42857,59.57143,1.00000,100.00000,100.00000
6.71429,85.71429,49.00000,60.28572,0.82792,91.13300,87.06255
6.71429,85.71429,49.00000,60.28572,1.00000,100.00000,100.00000
7.71429,86.00000,50.00000,60.57143,0.92549,96.21622,94.40043
7.71429,86.00000,50.00000,60.57143,1.00000,100.00000,100.00000
7.28571,87.42857,49.57143,62.00000,0.86441,85.39326,85.91856
7.28571,87.42857,49.57143,62.00000,1.00000,100.00000,100.00000
5.85714,88.57143,48.14286,63.14286,0.86274,87.50000,86.88942
5.85714,88.57143,48.14286,63.14286,1.00000,100.00000,100.00000
49.42857,65.42857,57.00000,54.42857,1.00000,100.00000,100.00000
49.42857,65.42857,57.00000,54.42857,1.00000,100.00000,100.00000
49.42857,65.42857,57.00000,54.42857,1.00000,100.00000,100.00000
49.42857,65.42857,57.00000,54.42857,1.00000,100.00000,100.00000
49.42857,65.42857,57.00000,54.42857,1.00000,100.00000,100.00000
49.42857,65.42857,57.00000,54.42857,1.00000,100.00000,100.00000
44.42857,68.28571,52.00000,57.28571,0.87646,87.22222,87.43440
44.42857,68.28571,52.00000,57.28571,1.00000,100.00000,100.00000
45.71429,68.71429,53.28571,57.71428,0.76381,85.03185,80.82223
45.71429,68.71429,53.28571,57.71428,1.00000,100.00000,100.00000
43.14286,70.00000,50.71428,59.00000,0.89776,88.76405,89.27124
43.14286,70.00000,50.71428,59.00000,1.00000,100.00000,100.00000
40.85714,72.28571,48.42857,61.28572,0.82500,83.54430,83.02379
40.85714,72.28571,48.42857,61.28572,1.00000,100.00000,100.00000
41.28571,73.14285,48.85714,62.14286,0.86195,89.89899,88.06660
41.28571,73.14285,48.85714,62.14286,1.00000,100.00000,100.00000
42.14286,73.42857,49.71429,62.42857,0.87109,90.44944,88.79512
42.14286,73.42857,49.71429,62.42857,1.00000,100.00000,100.00000
40.85714,74.57143,48.42857,63.57143,0.85202,86.95652,86.08363
40.85714,74.57143,48.42857,63.57143,1.00000,100.00000,100.00000
39.42857,75.28571,47.00000,64.28571,0.83158,87.85715,85.53979
39.42857,75.28571,47.00000,64.28571,1.00000,100.00000,100.00000
39.00000,76.71429,46.57143,65.71429,0.76582,73.98374,75.29421
39.00000,76.71429,46.57143,65.71429,1.00000,100.00000,100.00000
39.71429,77.42857,47.28571,66.42857,0.46281,48.35165,47.32765
39.71429,77.42857,47.28571,66.42857,1.00000,100.00000,100.00000
15.14286,77.57143,54.28572,52.71429,1.00000,100.00000,100.00000
15.14286,77.57143,54.28572,52.71429,1.00000,100.00000,100.00000
15.14286,77.57143,54.28572,52.71429,1.00000,100.00000,100.00000
15.14286,77.57143,54.28572,52.71429,1.00000,100.00000,100.00000
11.00000,80.14285,50.14285,55.28572,0.89435,89.36782,89.40159
11.00000,80.14285,50.14285,55.28572,1.00000,100.00000,100.00000
11.14286,81.71429,50.28571,56.85714,0.76782,83.92283,80.43174
11.14286,81.71429,50.28571,56.85714,1.00000,100.00000,100.00000
9.42857,83.28571,48.57143,58.42857,0.84881,85.44061,85.16108
9.42857,83.28571,48.57143,58.42857,1.00000,100.00000,100.00000
8.57143,84.14286,47.71429,59.28571,0.86875,88.34081,87.61097
8.57143,84.14286,47.71429,59.28571,1.00000,100.00000,100.00000
8.57143,85.57143,47.71429,60.71429,0.76259,81.21827,78.77767
8.57143,85.57143,47.71429,60.71429,1.00000,100.00000,100.00000
7.28571,87.28571,46.42857,62.42857,0.76887,80.00000,78.45884
7.28571,87.28571,46.42857,62.42857,1.00000,100.00000,100.00000
6.28571,88.71429,45.42857,63.85714,0.87730,82.81250,85.30672
6.28571,88.71429,45.42857,63.85714,1.00000,100.00000,100.00000
5.42857,90.42857,44.57143,65.57143,0.81119,73.58491,77.44357
5.42857,90.42857,44.57143,65.57143,1.00000,100.00000,100.00000
5.42857,90.42857,56.57143,58.42857,1.00000,100.00000,100.00000
5.42857,90.42857,56.57143,58.42857,1.00000,100.00000,100.00000
5.42857,90.42857,56.57143,58.42857,1.00000,100.00000,100.00000
5.42857,90.42857,56.57143,58.42857,1.00000,100.00000,100.00000
4.71428,90.71429,55.85715,58.71429,0.98315,97.55351,97.93481
4.71428,90.71429,55.85715,58.71429,1.00000,100.00000,100.00000
2.71429,92.00000,53.85714,60.00000,0.77333,83.07211,80.25403
2.71429,92.00000,53.85714,60.00000,1.00000,100.00000,100.00000
0.14286,93.57143,51.28571,61.57143,0.87192,85.66038,86.42964
0.14286,93.57143,51.28571,61.57143,1.00000,100.00000,100.00000
0.28571,93.85715,51.42857,61.85714,0.78814,85.46255,82.20531
0.28571,93.85715,51.42857,61.85714,1.00000,100.00000,100.00000
0.42857,94.42857,51.57143,62.42857,0.78853,83.50516,81.21242
0.42857,94.42857,51.57143,62.42857,1.00000,100.00000,100.00000
0.42857,94.71429,51.57143,62.71428,0.94091,95.06173,94.57758
0.42857,94.71429,51.57143,62.71428,1.00000,100.00000,100.00000
3.42857,94.85715,54.57143,62.85714,0.65217,87.01299,76.89138
3.42857,94.85715,54.57143,62.85714,1.00000,100.00000,100.00000
3.42857,95.42857,54.57143,63.42857,0.88889,88.05970,88.47527
3.42857,95.42857,54.57143,63.42857,1.00000,100.00000,100.00000
3.42857,95.42857,54.28572,55.57143,1.00000,100.00000,100.00000
3.42857,95.42857,54.28572,55.57143,1.00000,100.00000,100.00000
3.42857,95.42857,54.28572,55.57143,1.00000,100.00000,100.00000
3.42857,95.42857,54.28572,55.57143,1.00000,100.00000,100.00000
3.42857,95.42857,54.28572,55.57143,1.00000,100.00000,100.00000
3.42857,95.42857,54.28572,55.57143,1.00000,100.00000,100.00000
3.14286,95.85715,54.00000,56.00000,0.97576,95.91195,96.74744
3.14286,95.85715,54.00000,56.00000,1.00000,100.00000,100.00000
1.42857,98.42857,52.28571,58.57143,0.72050,77.70492,74.93067
1.42857,98.42857,52.28571,58.57143,1.00000,100.00000,100.00000
1.71429,99.28571,52.57143,59.42857,0.71839,80.16878,76.11797
1.71429,99.28571,52.57143,59.42857,1.00000,100.00000,100.00000
0.42857,101.14286,51.28571,61.28572,0.81600,78.42105,80.02631
0.42857,101.14286,51.28571,61.28572,1.00000,100.00000,100.00000
1.28571,101.57143,52.14286,61.71429,0.52941,70.46980,62.32480
1.28571,101.57143,52.14286,61.71429,1.00000,100.00000,100.00000
0.00000,102.00000,50.85714,62.14286,0.68519,82.85715,76.02662
0.00000,102.00000,50.85714,62.14286,1.00000,100.00000,100.00000
12.42857,79.00000,52.28571,52.71429,1.00000,100.00000,100.00000
12.42857,79.00000,52.28571,52.71429,1.00000,100.00000,100.00000
12.00000,79.14285,51.85714,52.85714,0.98927,99.45504,99.19120
12.00000,79.14285,51.85714,52.85714,1.00000,100.00000,100.00000
6.57143,82.00000,46.42857,55.71429,0.86257,87.94521,87.10508
6.57143,82.00000,46.42857,55.71429,1.00000,100.00000,100.00000
9.00000,82.57143,48.85714,56.28571,0.71279,77.57009,74.49091
9.00000,82.57143,48.85714,56.28571,1.00000,100.00000,100.00000
8.42857,84.57143,48.28571,58.28571,0.75882,78.71486,77.31158
8.42857,84.57143,48.28571,58.28571,1.00000,100.00000,100.00000
8.14286,87.00000,48.00000,60.71429,0.68605,73.46939,71.07865
8.14286,87.00000,48.00000,60.71429,1.00000,100.00000,100.00000
8.14286,88.00000,48.00000,61.71429,0.74576,76.38889,75.48802
8.14286,88.00000,48.00000,61.71429,1.00000,100.00000,100.00000
93.28571,21.71428,51.57143,51.57143,1.00000,100.00000,100.00000
93.28571,21.71428,51.57143,51.57143,1.00000,100.00000,100.00000
93.28571,21.85714,51.57143,51.71428,1.00000,99.52153,99.76105
93.28571,21.85714,51.57143,51.71428,1.00000,100.00000,100.00000
90.14286,24.85714,48.42857,54.71429,0.81164,84.13461,82.66284
90.14286,24.85714,48.42857,54.71429,1.00000,100.00000,100.00000
89.14286,26.85714,47.42857,56.71428,0.82279,82.85715,82.56832
89.14286,26.85714,47.42857,56.71428,1.00000,100.00000,100.00000
88.85715,28.00000,47.14286,57.85714,0.78205,81.72414,79.98399
88.85715,28.00000,47.14286,57.85714,1.00000,100.00000,100.00000
88.57143,29.42857,46.85714,59.28571,0.87541,85.23207,86.39424
88.57143,29.42857,46.85714,59.28571,1.00000,100.00000,100.00000
88.28571,31.14286,46.57143,61.00000,0.69288,78.21782,73.88812
88.28571,31.14286,46.57143,61.00000,1.00000,100.00000,100.00000
87.57143,32.85714,45.85714,62.71428,0.81622,77.21519,79.44896
87.57143,32.85714,45.85714,62.71428,1.00000,100.00000,100.00000
86.57143,34.14286,44.85714,64.00000,0.75497,69.67213,72.64281
86.57143,34.14286,44.85714,64.00000,1.00000,100.00000,100.00000
86.57143,34.14286,54.14286,56.14285,1.00000,100.00000,100.00000
86.57143,34.14286,54.14286,56.14285,1.00000,100.00000,100.00000
86.57143,34.14286,54.14286,56.14285,1.00000,100.00000,100.00000
86.57143,34.14286,54.14286,56.14285,1.00000,100.00000,100.00000
86.57143,34.14286,54.14286,56.14285,1.00000,100.00000,100.00000
86.57143,34.14286,54.14286,56.14285,1.00000,100.00000,100.00000
81.28571,37.71428,48.85714,59.71429,0.86630,86.87664,86.75343
81.28571,37.71428,48.85714,59.71429,1.00000,100.00000,100.00000
81.42857,38.42857,49.00000,60.42857,0.78858,82.47734,80.68814
81.42857,38.42857,49.00000,60.42857,1.00000,100.00000,100.00000
79.14285,40.14286,46.71429,62.14286,0.78284,77.65568,77.97057
79.14285,40.14286,46.71429,62.14286,1.00000,100.00000,100.00000
76.14286,42.42857,43.71429,64.42857,0.80480,79.24529,79.86476
76.14286,42.42857,43.71429,64.42857,1.00000,100.00000,100.00000
75.71429,42.71429,43.28572,64.71428,0.78723,87.50000,83.22747
75.71429,42.71429,43.28572,64.71428,1.00000,100.00000,100.00000
75.57143,43.71429,43.14286,65.71429,0.76216,81.63265,78.97089
75.57143,43.71429,43.14286,65.71429,1.00000,100.00000,100.00000
75.28571,44.71429,42.85714,66.71429,0.64539,70.00000,67.32490
75.28571,44.71429,42.85714,66.71429,1.00000,100.00000,100.00000
15.85714,80.85715,53.00000,55.57143,1.00000,100.00000,100.00000
15.85714,80.85715,53.00000,55.57143,1.00000,100.00000,100.00000
13.28571,83.14286,50.42857,57.85714,0.91731,90.36827,91.05207
13.28571,83.14286,50.42857,57.85714,1.00000,100.00000,100.00000
13.85714,85.71429,51.00000,60.42857,0.74843,77.11599,75.98788
13.85714,85.71429,51.00000,60.42857,1.00000,100.00000,100.00000
12.28571,87.28571,49.42857,62.00000,0.86274,86.99187,86.63394
12.28571,87.28571,49.42857,62.00000,1.00000,100.00000,100.00000
13.28571,89.00000,50.42857,63.71428,0.72078,75.23364,73.67268
13.28571,89.00000,50.42857,63.71428,1.00000,100.00000,100.00000
11.57143,90.14286,48.71429,64.85714,0.81532,83.22981,82.38505
11.57143,90.14286,48.71429,64.85714,1.00000,100.00000,100.00000
9.57143,91.85714,46.71429,66.57143,0.74033,70.14925,72.11736
9.57143,91.85714,46.71429,66.57143,1.00000,100.00000,100.00000
9.57143,91.85714,58.57143,59.14286,1.00000,100.00000,100.00000
9.57143,91.85714,58.57143,59.14286,1.00000,100.00000,100.00000
9.57143,91.85714,58.57143,59.14286,1.00000,100.00000,100.00000
9.57143,91.85714,58.57143,59.14286,1.00000,100.00000,100.00000
9.57143,91.85714,58.57143,59.14286,1.00000,100.00000,100.00000
9.57143,91.85714,58.57143,59.14286,1.00000,100.00000,100.00000
4.85714,94.71429,53.85714,62.00000,0.86721,87.68844,87.20622
4.85714,94.71429,53.85714,62.00000,1.00000,100.00000,100.00000
4.42857,96.28571,53.42857,63.57143,0.75425,80.51576,78.01208
4.42857,96.28571,53.42857,63.57143,1.00000,100.00000,100.00000
1.71429,99.00000,50.71428,66.28571,0.85213,83.62990,84.42518
1.71429,99.00000,50.71428,66.28571,1.00000,100.00000,100.00000
2.85714,100.14286,51.85714,67.42857,0.72353,79.57446,76.04947
2.85714,100.14286,51.85714,67.42857,1.00000,100.00000,100.00000
0.85714,101.71429,49.85714,69.00000,0.85772,83.95722,84.86964
0.85714,101.71429,49.85714,69.00000,1.00000,100.00000,100.00000
-1.42857,104.42857,47.57143,71.71429,0.73934,69.42675,71.71561
-1.42857,104.42857,47.57143,71.71429,1.00000,100.00000,100.00000
17.14286,86.28571,59.85714,60.14286,1.00000,100.00000,100.00000
17.14286,86.28571,59.85714,60.14286,1.00000,100.00000,100.00000
17.14286,86.28571,59.85714,60.14286,1.00000,100.00000,100.00000
17.14286,86.28571,59.85714,60.14286,1.00000,100.00000,100.00000
16.57143,86.57143,59.28571,60.42857,0.97329,98.08219,97.70627
16.57143,86.57143,59.28571,60.42857,1.00000,100.00000,100.00000
13.42857,88.42857,56.14285,62.28572,0.77015,81.28492,79.17896
13.42857,88.42857,56.14285,62.28572,1.00000,100.00000,100.00000
9.85714,90.00000,52.57143,63.85714,0.83296,84.19244,83.74553
9.85714,90.00000,52.57143,63.85714,1.00000,100.00000,100.00000
10.42857,92.28571,53.14286,66.14286,0.68449,68.57143,68.51035
10.42857,92.28571,53.14286,66.14286,1.00000,100.00000,100.00000
8.85714,93.57143,51.57143,67.42857,0.85156,80.95238,83.08090
8.85714,93.57143,51.57143,67.42857,1.00000,100.00000,100.00000
12.42857,94.57143,55.14286,68.42857,0.60092,63.97059,62.06148
12.42857,94.57143,55.14286,68.42857,1.00000,100.00000,100.00000
9.00000,96.42857,51.71428,70.28571,0.56489,68.96552,63.03650
9.00000,96.42857,51.71428,70.28571,1.00000,100.00000,100.00000
24.00000,82.85715,59.85714,59.85714,1.00000,100.00000,100.00000
24.00000,82.85715,59.85714,59.85714,1.00000,100.00000,100.00000
24.00000,82.85715,59.85714,59.85714,1.00000,100.00000,100.00000
24.00000,82.85715,59.85714,59.85714,1.00000,100.00000,100.00000
20.57143,84.42857,56.42857,61.42857,0.90457,93.14642,91.81168
20.57143,84.42857,56.42857,61.42857,1.00000,100.00000,100.00000
17.14286,85.85714,53.00000,62.85714,0.82857,82.94314,82.90015
17.14286,85.85714,53.00000,62.85714,1.00000,100.00000,100.00000
18.42857,86.85714,54.28572,63.85714,0.74005,72.58065,73.29644
18.42857,86.85714,54.28572,63.85714,1.00000,100.00000,100.00000
16.28572,87.85715,52.14286,64.85714,0.83871,82.22222,83.05069
16.28572,87.85715,52.14286,64.85714,1.00000,100.00000,100.00000
15.85714,88.42857,51.71428,65.42857,0.89316,83.10811,86.26803
15.85714,88.42857,51.71428,65.42857,1.00000,100.00000,100.00000
15.42857,83.14286,53.57143,57.85714,1.00000,100.00000,100.00000
15.42857,83.14286,53.57143,57.85714,1.00000,100.00000,100.00000
14.57143,84.00000,52.71429,58.71429,0.97570,96.61017,97.09132
14.57143,84.00000,52.71429,58.71429,1.00000,100.00000,100.00000
11.42857,86.42857,49.57143,61.14286,0.78927,80.40936,79.67172
11.42857,86.42857,49.57143,61.14286,1.00000,100.00000,100.00000
12.42857,88.00000,50.57143,62.71428,0.75243,77.09090,76.17242
12.42857,88.00000,50.57143,62.71428,1.00000,100.00000,100.00000
12.42857,90.00000,50.57143,64.71428,0.72258,77.83019,75.09583
12.42857,90.00000,50.57143,64.71428,1.00000,100.00000,100.00000
8.71429,92.71429,46.85714,67.42857,0.71429,69.69697,70.56808
8.71429,92.71429,46.85714,67.42857,1.00000,100.00000,100.00000
8.57143,95.00000,46.71429,69.71429,0.62500,64.34782,63.43064
8.57143,95.00000,46.71429,69.71429,1.00000,100.00000,100.00000
9.28571,95.57143,47.42857,70.28571,0.69000,87.83784,78.98254
9.28571,95.57143,47.42857,70.28571,1.00000,100.00000,100.00000
9.28571,95.57143,57.85714,56.85714,1.00000,100.00000,100.00000
9.28571,95.57143,57.85714,56.85714,1.00000,100.00000,100.00000
9.28571,95.57143,57.85714,56.85714,1.00000,100.00000,100.00000
9.28571,95.57143,57.85714,56.85714,1.00000,100.00000,100.00000
5.14286,97.71429,53.71429,59.00000,0.90338,91.79488,91.06943
5.14286,97.71429,53.71429,59.00000,1.00000,100.00000,100.00000
3.57143,100.14286,52.14286,61.42857,0.67380,74.02235,70.77898
3.57143,100.14286,52.14286,61.42857,1.00000,100.00000,100.00000
5.00000,103.14286,53.57143,64.42857,0.67460,70.18867,68.83801
5.00000,103.14286,53.57143,64.42857,1.00000,100.00000,100.00000
6.28571,107.00001,54.85714,68.28571,0.60784,58.60215,59.70320
6.28571,107.00001,54.85714,68.28571,1.00000,100.00000,100.00000
3.28571,109.71428,51.85714,71.00000,0.56129,61.46789,58.85903
3.28571,109.71428,51.85714,71.00000,1.00000,100.00000,100.00000
16.85714,87.00000,59.42857,60.71429,1.00000,100.00000,100.00000
16.85714,87.00000,59.42857,60.71429,1.00000,100.00000,100.00000
16.85714,87.00000,59.42857,60.71429,1.00000,100.00000,100.00000
16.85714,87.00000,59.42857,60.71429,1.00000,100.00000,100.00000
13.14286,88.57143,55.71429,62.28572,0.91107,92.39130,91.75159
13.14286,88.57143,55.71429,62.28572,1.00000,100.00000,100.00000
14.71429,88.85715,57.28571,62.57143,0.71455,77.05882,74.30970
14.71429,88.85715,57.28571,62.57143,1.00000,100.00000,100.00000
14.57143,89.71428,57.14286,63.42857,0.78866,80.15267,79.51193
14.57143,89.71428,57.14286,63.42857,1.00000,100.00000,100.00000
11.57143,92.71429,54.14286,66.42857,0.79085,71.90476,75.58018
11.57143,92.71429,54.14286,66.42857,1.00000,100.00000,100.00000
13.57143,94.28571,56.14285,68.00000,0.60331,62.91391,61.63578
13.57143,94.28571,56.14285,68.00000,1.00000,100.00000,100.00000
11.71429,95.71428,54.28572,69.42857,0.72603,66.31579,69.53036
11.71429,95.71428,54.28572,69.42857,1.00000,100.00000,100.00000
16.28572,86.28571,59.42857,60.85714,1.00000,100.00000,100.00000
16.28572,86.28571,59.42857,60.85714,1.00000,100.00000,100.00000
16.28572,86.28571,59.42857,60.85714,1.00000,100.00000,100.00000
16.28572,86.28571,59.42857,60.85714,1.00000,100.00000,100.00000
14.42857,87.00000,57.57143,61.57143,0.94040,96.05634,95.05339
14.42857,87.00000,57.57143,61.57143,1.00000,100.00000,100.00000
12.42857,89.42857,55.57143,64.00000,0.68310,77.71261,73.16245
12.42857,89.42857,55.57143,64.00000,1.00000,100.00000,100.00000
12.57143,93.00000,55.71429,67.57143,0.67783,67.54717,67.66544
12.57143,93.00000,55.71429,67.57143,1.00000,100.00000,100.00000
12.57143,93.00000,43.57143,56.14285,1.00000,100.00000,100.00000
