I0
0.00100
30.30300
35.71400
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
28.57100
37.03700
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
33.33300
30.30300
32.25800
33.33300
32.25800
32.25800
32.25800
32.25800
32.25800
28.57100
37.03700
32.25800
32.25800
32.25800
30.30300
34.48300
33.33300
31.25000
24.39000
47.61900
32.25800
32.25800
32.25800
32.25800
33.33300
30.30300
33.33300
32.25800
33.33300
27.02700
38.46200
31.25000
33.33300
31.25000
32.25800
33.33300
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
33.33300
27.02700
37.03700
33.33300
32.25800
32.25800
32.25800
32.25800
33.33300
30.30300
33.33300
32.25800
33.33300
30.30300
33.33300
31.25000
33.33300
31.25000
32.25800
33.33300
32.25800
28.57100
37.03700
32.25800
33.33300
30.30300
33.33300
32.25800
33.33300
30.30300
31.25000
33.33300
33.33300
31.25000
32.25800
33.33300
33.33300
30.30300
33.33300
31.25000
33.33300
27.77800
38.46200
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
32.25800
33.33300
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
28.57100
37.03700
32.25800
33.33300
30.30300
32.25800
33.33300
32.25800
32.25800
32.25800
32.25800
33.33300
30.30300
33.33300
32.25800
33.33300
30.30300
33.33300
31.25000
33.33300
27.77800
37.03700
33.33300
32.25800
32.25800
32.25800
32.25800
33.33300
30.30300
33.33300
32.25800
33.33300
30.30300
31.25000
33.33300
33.33300
31.25000
32.25800
33.33300
33.33300
27.02700
38.46200
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
32.25800
33.33300
32.25800
32.25800
32.25800
32.25800
33.33300
27.02700
38.46200
32.25800
33.33300
31.25000
32.25800
31.25000
33.33300
31.25000
32.25800
33.33300
33.33300
30.30300
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
27.77800
38.46200
31.25000
33.33300
31.25000
32.25800
33.33300
33.33300
30.30300
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
28.57100
37.03700
27.77800
38.46200
32.25800
32.25800
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
32.25800
33.33300
32.25800
27.77800
38.46200
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
32.25800
33.33300
30.30300
32.25800
33.33300
32.25800
32.25800
32.25800
32.25800
33.33300
27.02700
38.46200
32.25800
33.33300
30.30300
33.33300
31.25000
33.33300
31.25000
32.25800
33.33300
32.25800
32.25800
32.25800
32.25800
33.33300
30.30300
33.33300
32.25800
33.33300
27.02700
35.71400
34.48300
32.25800
31.25000
32.25800
33.33300
33.33300
30.30300
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
27.77800
37.03700
33.33300
32.25800
32.25800
32.25800
32.25800
33.33300
30.30300
33.33300
32.25800
33.33300
30.30300
33.33300
31.25000
33.33300
31.25000
32.25800
33.33300
33.33300
27.02700
38.46200
32.25800
32.25800
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
32.25800
33.33300
33.33300
30.30300
33.33300
31.25000
33.33300
27.77800
38.46200
32.25800
32.25800
31.25000
33.33300
28.57100
37.03700
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
27.77800
38.46200
31.25000
33.33300
31.25000
32.25800
33.33300
32.25800
32.25800
32.25800
32.25800
33.33300
30.30300
33.33300
32.25800
33.33300
30.30300
33.33300
31.25000
33.33300
27.77800
37.03700
33.33300
33.33300
30.30300
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
32.25800
33.33300
33.33300
27.02700
38.46200
32.25800
32.25800
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
28.57100
37.03700
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
27.77800
38.46200
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
32.25800
33.33300
33.33300
30.30300
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
27.77800
38.46200
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
32.25800
32.25800
33.33300
31.25000
33.33300
31.25000
33.33300
27.77800
38.46200
32.25800
32.25800
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
22.72700
55.55600
31.25000
32.25800
32.25800
33.33300
27.77800
38.46200
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
31.25000
34.48300
32.25800
32.25800
32.25800
32.25800
32.25800
28.57100
37.03700
32.25800
32.25800
32.25800
32.25800
32.25800
33.33300
30.30300
32.25800
33.33300
32.25800
32.25800
32.25800
32.25800
33.33300
30.30300
33.33300
32.25800
33.33300
27.02700
38.46200
32.25800
32.25800
31.25000
32.25800
33.33300
32.25800
32.25800
32.25800
32.25800
33.33300
30.30300
33.33300
32.25800
33.33300
30.30300
31.25000
33.33300
33.33300
27.77800
38.46200
32.25800
33.33300
31.25000
3.74500
71.42900
111.11100
111.11100
125.00000
111.11100
125.00000
111.11100
111.11100
111.11100
125.00000
58.82400
33.33300
32.25800
34.48300
30.30300
34.48300
30.30300
35.71400
28.57100
29.41200
37.03700
35.71400
28.57100
34.48300
31.25000
32.25800
31.25000
33.33300
32.25800
35.71400
28.57100
34.48300
30.30300
33.33300
31.25000
34.48300
30.30300
33.33300
31.25000
29.41200
35.71400
33.33300
31.25000
33.33300
32.25800
35.71400
28.57100
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
27.02700
40.00000
31.25000
29.41200
35.71400
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
30.30300
35.71400
31.25000
31.25000
32.25800
35.71400
30.30300
30.30300
34.48300
35.71400
29.41200
32.25800
32.25800
35.71400
29.41200
33.33300
31.25000
32.25800
31.25000
33.33300
32.25800
35.71400
28.57100
34.48300
31.25000
32.25800
31.25000
30.30300
34.48300
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
32.25800
35.71400
28.57100
34.48300
30.30300
33.33300
31.25000
34.48300
30.30300
33.33300
31.25000
29.41200
31.25000
38.46200
31.25000
34.48300
30.30300
33.33300
31.25000
33.33300
31.25000
33.33300
32.25800
32.25800
30.30300
33.33300
33.33300
31.25000
33.33300
33.33300
31.25000
27.77800
38.46200
35.71400
28.57100
33.33300
31.25000
32.25800
31.25000
34.48300
31.25000
33.33300
30.30300
33.33300
31.25000
33.33300
33.33300
32.25800
34.48300
33.33300
31.25000
29.41200
35.71400
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
29.41200
35.71400
33.33300
31.25000
33.33300
29.41200
35.71400
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
29.41200
35.71400
33.33300
31.25000
32.25800
33.33300
32.25800
32.25800
32.25800
32.25800
33.33300
31.25000
32.25800
32.25800
33.33300
30.30300
33.33300
31.25000
33.33300
31.25000
28.57100
38.46200
33.33300
31.25000
32.25800
32.25800
32.25800
31.25000
33.33300
32.25800
32.25800
31.25000
33.33300
31.25000
33.33300
31.25000
32.25800
33.33300
33.33300
30.30300
29.41200
37.03700
32.25800
31.25000
33.33300
32.25800
32.25800
31.25000
33.33300
29.41200
35.71400
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
29.41200
35.71400
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
32.25800
33.33300
33.33300
30.30300
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
29.41200
35.71400
33.33300
31.25000
33.33300
32.25800
32.25800
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
29.41200
37.03700
32.25800
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
29.41200
35.71400
31.25000
32.25800
32.25800
33.33300
31.25000
29.41200
35.71400
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
33.33300
31.25000
32.25800
33.33300
33.33300
