I0,I1,I2,I3,I4,I5,I6
12.28571,100.57143,55.28572,57.42857,2.27059,193.98776,249.51540
12.28571,99.57143,55.28572,56.42857,3.08235,235.93106,321.57602
12.28571,99.14285,55.28572,56.00000,3.40000,261.39664,355.50156
11.00000,99.00000,54.00000,55.85715,3.90588,292.10513,402.86926
10.85714,99.00000,53.85714,55.85715,4.30588,309.33185,435.46552
10.85714,99.14285,53.85714,56.00000,4.63529,330.30347,466.88806
11.00000,99.14285,54.00000,56.00000,5.04706,357.26703,506.68494
10.85714,98.85714,53.85714,55.71429,5.43529,381.23462,543.17426
9.85714,99.00000,52.85714,55.85715,5.72941,399.21033,570.67938
8.57143,99.42857,51.57143,56.28571,6.01177,411.94312,593.86298
8.14286,99.57143,51.14286,56.42857,6.17647,420.93097,608.47888
7.71429,99.71429,50.71428,56.57143,6.42353,429.91882,627.17035
7.71429,99.71429,50.71428,56.57143,6.42353,429.91882,627.17035
7.42857,99.71429,50.42857,56.57143,6.65882,437.40869,644.14832
7.42857,99.71429,50.42857,56.57143,6.65882,437.40869,644.14832
6.42857,100.00000,49.42857,56.85714,7.08235,454.63538,677.36292
6.42857,100.00000,49.42857,56.85714,7.08235,454.63538,677.36292
6.14286,100.00000,49.14286,56.85714,7.22353,459.87827,688.02563
6.14286,100.00000,49.14286,56.85714,7.22353,459.87827,688.02563
6.28571,99.57143,49.28571,56.42857,7.30588,464.37216,695.30957
6.28571,99.57143,49.28571,56.42857,7.30588,464.37216,695.30957
6.42857,99.28571,49.42857,56.14285,7.32941,467.36813,698.67303
6.42857,99.28571,49.42857,56.14285,7.32941,467.36813,698.67303
6.42857,99.28571,49.42857,56.14285,7.32941,467.36813,698.67303
6.42857,99.28571,49.42857,56.14285,7.32941,467.36813,698.67303
6.85714,98.85714,49.85714,55.71429,7.25882,462.12521,691.39008
6.85714,98.85714,49.85714,55.71429,7.25882,462.12521,691.39008
10.85714,96.71429,53.85714,53.57143,6.27059,413.44104,608.00104
9.42857,98.28571,52.42857,55.14286,4.82353,337.04431,481.87595
8.85714,98.57143,51.85714,55.42857,4.43529,313.07672,445.35574
8.14286,99.00000,51.14286,55.85715,4.20000,292.85406,419.16699
7.28571,100.14286,50.28571,57.00000,3.84706,272.63141,387.09515
6.00000,101.57143,49.00000,58.42857,3.55294,255.40469,360.07742
6.00000,102.28572,49.00000,59.14286,3.20000,236.68001,329.02682
7.28571,102.71429,50.28571,59.57143,2.77647,212.71240,290.63843
7.42857,103.28572,50.42857,60.14286,2.60000,194.73671,269.13873
7.28571,103.71429,50.28571,60.57143,2.40000,177.50999,246.88792
7.28571,104.28572,50.28571,61.14286,2.05882,159.53430,216.89761
7.71429,104.28572,50.71428,61.14286,1.94118,155.78937,208.18681
7.42857,104.57143,50.42857,61.42857,1.80000,151.29544,197.66649
7.71429,104.42857,50.71428,61.28572,1.75294,150.54645,194.60460
8.14286,104.42857,51.14286,61.28572,1.62353,147.55051,185.55905
8.71429,104.57143,51.71428,61.42857,1.44706,145.30353,174.27733
9.28571,104.42857,52.28571,61.28572,1.34118,142.30759,166.16779
9.57143,104.28572,52.57143,61.14286,1.23529,136.31569,156.14027
9.57143,104.28572,52.57143,61.14286,1.17647,131.82176,149.85327
9.42857,104.28572,52.42857,61.14286,1.11765,128.82582,144.41852
9.71429,104.14285,52.71429,61.00000,1.08235,128.07683,141.73062
9.71429,104.14285,52.71429,61.00000,1.08235,128.07683,141.73062
9.71429,104.14285,52.71429,61.00000,1.08235,128.07683,141.73062
9.71429,103.85715,52.71429,60.71429,1.18824,134.06871,152.02147
10.85714,99.71429,53.85714,56.57143,2.82353,223.19820,311.88641
12.00000,98.14285,55.00000,55.00000,3.60000,267.38846,385.83240
12.57143,97.57143,55.57143,54.42857,4.11765,293.60303,432.57541
13.85714,96.57143,56.85714,53.42857,4.82353,324.31152,492.48749
13.85714,96.71429,56.85714,53.57143,5.08235,342.28720,519.34937
13.71428,97.00000,56.71428,53.85714,5.32941,360.26291,545.61060
13.85714,97.14286,56.85714,54.00000,5.60000,379.73657,574.20850
13.85714,97.28571,56.85714,54.14286,5.92941,396.96326,604.13385
13.85714,97.00000,56.85714,53.85714,6.24706,411.19403,631.16760
14.14286,96.57143,57.14286,53.42857,6.58823,425.42480,659.35492
14.28572,96.14286,57.28571,53.00000,6.88235,438.15756,683.95697
14.28572,96.14286,57.28571,53.00000,6.88235,438.15756,683.95697
15.14286,95.14286,58.14286,52.00000,7.05882,452.38834,703.83661
15.14286,95.14286,58.14286,52.00000,7.05882,452.38834,703.83661
14.57143,93.42857,57.57143,50.28571,7.43529,489.83771,751.80927
14.57143,93.42857,57.57143,50.28571,7.43529,489.83771,751.80927
14.14286,93.57143,57.14286,50.42857,7.49412,494.33163,758.23206
14.14286,93.57143,57.14286,50.42857,7.49412,494.33163,758.23206
14.00000,93.85715,57.00000,50.71428,7.52941,498.07657,762.89044
14.00000,93.85715,57.00000,50.71428,7.52941,498.07657,762.89044
13.85714,94.00000,56.85714,50.85714,7.54118,498.82556,764.06006
13.85714,94.00000,56.85714,50.85714,7.54118,498.82556,764.06006
13.85714,94.00000,56.85714,50.85714,7.54118,498.82556,764.06006
13.85714,94.00000,56.85714,50.85714,7.54118,498.82556,764.06006
14.00000,93.85715,57.00000,50.71428,7.49412,489.08871,754.23615
14.00000,93.85715,57.00000,50.71428,7.49412,489.08871,754.23615
10.42857,97.57143,53.42857,54.42857,6.51765,427.67175,657.74445
10.42857,97.57143,53.42857,54.42857,6.51765,427.67175,657.74445
11.71429,96.57143,54.71429,53.42857,5.08235,349.77707,525.57092
8.71429,98.14285,51.71428,55.00000,4.18823,302.59088,444.02032
7.85714,99.00000,50.85714,55.85715,3.75294,278.62329,403.39865
7.71429,99.85715,50.71428,56.71428,3.24706,251.65974,356.77347
8.14286,100.14286,51.14286,57.00000,2.81176,226.94318,315.40402
8.14286,100.42857,51.14286,57.28571,2.62353,208.96750,292.36169
7.57143,101.42857,50.57143,58.28571,2.49412,195.48572,275.72888
7.85714,102.42857,50.85714,59.28571,2.16471,170.02016,239.56116
9.42857,102.42857,52.42857,59.28571,1.77647,155.04039,207.81300
10.85714,102.00000,53.85714,58.85714,1.48235,143.05659,182.80873
10.57143,102.28572,53.57143,59.14286,1.41176,138.56267,175.59105
10.42857,102.28572,53.42857,59.14286,1.36471,133.31975,169.34300
10.00000,102.57143,53.00000,59.42857,1.29412,129.57481,162.59735
9.85714,102.71429,52.85714,59.57143,1.28235,128.82582,161.38858
10.00000,102.57143,53.00000,59.42857,1.27059,128.07683,160.17934
10.00000,102.71429,53.00000,59.57143,1.29412,130.32379,163.06760
10.85714,101.28572,53.85714,58.14286,1.72941,160.28329,209.41603
9.71429,100.71429,52.71429,57.57143,2.68235,217.20633,304.98874
10.14286,100.28571,53.14286,57.14286,3.17647,245.66786,353.15497
10.00000,99.57143,53.00000,56.42857,3.84706,286.11316,419.58337
10.14286,99.57143,53.14286,56.42857,4.17647,305.58682,451.84122
10.42857,99.85715,53.42857,56.71428,4.48235,324.31149,482.23825
10.42857,100.57143,53.42857,57.42857,4.71765,345.28314,510.49591
9.71429,101.57143,52.71429,58.42857,4.88235,356.51794,527.71289
9.42857,101.85714,52.42857,58.71429,5.08236,368.50174,547.39398
8.85714,102.14286,51.85714,59.00000,5.28235,377.48956,564.85486
8.14286,102.42857,51.14286,59.28571,5.56471,390.22232,589.50385
8.14286,102.42857,51.14286,59.28571,5.56471,390.22232,589.50385
7.42857,102.42857,50.42857,59.28571,5.82353,402.20615,612.28284
7.42857,102.42857,50.42857,59.28571,5.82353,402.20615,612.28284
6.42857,102.71429,49.42857,59.57143,6.21177,426.92270,651.50745
6.42857,102.71429,49.42857,59.57143,6.21177,426.92270,651.50745
5.71429,102.71429,48.71429,59.57143,6.52941,442.65143,680.18268
5.71429,102.71429,48.71429,59.57143,6.52941,442.65143,680.18268
8.28571,101.14286,51.28571,58.00000,7.20000,462.87408,730.90546
8.28571,101.14286,51.28571,58.00000,7.20000,462.87408,730.90546
9.00000,100.42857,52.00000,57.28571,7.34118,469.61493,743.39569
9.00000,100.42857,52.00000,57.28571,7.34118,469.61493,743.39569
9.14286,100.28571,52.14286,57.14286,7.36471,471.11292,745.77271
9.14286,100.28571,52.14286,57.14286,7.36471,471.11292,745.77271
9.14286,100.28571,52.14286,57.14286,7.36471,471.11292,745.77271
9.14286,100.28571,52.14286,57.14286,7.36471,471.11292,745.77271
9.14286,100.28571,52.14286,57.14286,7.36471,470.36395,745.18018
9.14286,100.28571,52.14286,57.14286,7.36471,470.36395,745.18018
10.14286,99.42857,53.14286,56.28571,7.16471,462.12512,728.54449
10.14286,99.42857,53.14286,56.28571,7.16471,462.12512,728.54449
13.28571,98.14285,56.28571,55.00000,6.21177,423.92673,650.24316
13.28571,98.14285,56.28571,55.00000,6.21177,423.92673,650.24316
12.57143,99.14285,55.57143,56.00000,5.10589,360.26282,543.61145
10.71429,99.42857,53.71429,56.28571,4.45883,326.55841,483.82126
10.57143,99.57143,53.57143,56.42857,4.07059,308.58270,449.50839
11.14286,99.71429,54.14286,56.57143,3.77647,287.61108,417.99545
11.42857,100.14286,54.42857,57.00000,3.48236,265.89044,385.93503
10.85714,100.85714,53.85714,57.71428,3.12941,247.16577,352.83875
9.85714,101.28572,52.85714,58.14286,2.87059,227.69211,324.34872
9.71429,101.71429,52.71429,58.57143,2.47059,202.22655,283.64780
10.57143,102.14286,53.57143,59.00000,2.14118,183.50186,251.67244
11.00000,102.57143,54.00000,59.42857,1.83529,170.02010,224.62048
10.71429,103.14286,53.71429,60.00000,1.48235,156.53831,194.53122
10.57143,103.14286,53.57143,60.00000,1.47059,155.04033,192.82855
10.00000,103.57143,53.00000,60.42857,1.32941,146.05249,178.02132
9.42857,103.71429,52.42857,60.57143,1.21177,135.56668,163.76050
9.28571,103.85715,52.28571,60.71429,1.15294,129.57478,156.16713
9.28571,104.00000,52.28571,60.85714,1.10588,125.82985,150.72618
9.28571,104.00000,52.28571,60.85714,1.05882,122.08492,145.27950
9.28571,104.00000,52.28571,60.85714,1.05882,119.83795,143.94878
9.85714,103.28572,52.85714,60.14286,1.16471,128.82581,156.55464
12.85714,99.00000,55.85715,55.85715,1.75294,181.25491,228.07494
13.57143,98.14285,56.57143,55.00000,2.11765,200.72856,264.30200
14.57143,96.42857,57.57143,53.28571,2.85882,235.93094,334.52750
14.85714,95.71428,57.85714,52.57143,3.20000,257.65158,369.91605
15.57143,95.28571,58.57143,52.14286,3.63530,284.61514,414.47247
15.42857,95.42857,58.42857,52.28571,3.91765,301.09283,442.58533
14.28572,96.28571,57.28571,53.14286,4.16471,313.07663,465.37686
13.57143,96.71429,56.57143,53.57143,4.45883,328.05640,492.97156
13.28571,97.00000,56.28571,53.85714,4.70588,340.78915,516.21216
13.00000,97.57143,56.00000,54.42857,4.89412,355.01993,537.31470
12.28571,98.00000,55.28572,54.85714,5.21177,379.73648,573.45703
13.14286,97.00000,56.14285,53.85714,5.64706,406.70004,617.77484
14.28572,96.00000,57.28571,52.85714,6.14118,432.16562,664.18799
14.28572,96.00000,57.28571,52.85714,6.14118,432.16562,664.18799
14.00000,95.85715,57.00000,52.71429,6.41177,445.64743,689.19373
14.00000,95.85715,57.00000,52.71429,6.41177,445.64743,689.19373
13.57143,95.85715,56.57143,52.71429,6.68236,456.13327,711.87366
13.57143,95.85715,56.57143,52.71429,6.68236,456.13327,711.87366
13.42857,96.00000,56.42857,52.85714,6.82353,462.12515,724.07465
13.42857,96.00000,56.42857,52.85714,6.82353,462.12515,724.07465
13.14286,96.42857,56.14285,53.28571,6.97647,470.36404,738.64563
13.14286,96.42857,56.14285,53.28571,6.97647,470.36404,738.64563
13.14286,96.71429,56.14285,53.57143,7.03530,474.85794,745.28833
13.14286,96.71429,56.14285,53.57143,7.03530,474.85794,745.28833
13.00000,96.71429,56.00000,53.57143,7.04706,474.85794,745.91174
13.00000,96.71429,56.00000,53.57143,7.04706,474.85794,745.91174
12.71429,96.57143,55.71429,53.42857,7.00000,474.10898,742.83545
12.71429,96.57143,55.71429,53.42857,7.00000,474.10898,742.83545
9.42857,98.42857,52.42857,55.28572,6.27059,438.90659,676.64697
9.42857,98.42857,52.42857,55.28572,6.27059,438.90659,676.64697
10.28571,98.28571,53.28571,55.14286,5.28236,379.73657,577.76892
9.28571,98.42857,52.28571,55.28572,4.41177,326.55847,489.75476
9.42857,98.42857,52.42857,55.28572,4.14118,308.58279,461.25870
10.57143,97.71429,53.57143,54.57143,3.87059,297.34796,437.84332
11.71429,97.42857,54.71429,54.28572,3.47059,276.37631,399.84344
11.85714,97.57143,54.85714,54.42857,3.20000,256.15366,369.62915
11.42857,98.14285,54.42857,55.00000,2.95294,238.17796,342.39340
10.57143,99.14285,53.57143,56.00000,2.65882,220.95126,312.99463
10.57143,99.57143,53.57143,56.42857,2.44706,210.46545,293.14655
11.14286,99.85715,54.14286,56.71428,2.24706,198.48166,272.84540
12.14286,100.28571,55.14286,57.14286,1.97647,182.75291,245.67091
12.28571,100.71429,55.28572,57.57143,1.84706,173.76508,231.59569
12.00000,101.14286,55.00000,58.00000,1.78824,167.77318,223.91502
12.00000,101.00000,55.00000,57.85714,1.70588,162.53027,215.26680
11.85714,101.00000,54.85714,57.85714,1.63530,158.03635,207.84222
11.71429,101.00000,54.71429,57.85714,1.58824,154.29140,202.38979
11.71429,101.00000,54.71429,57.85714,1.55294,151.29546,198.17627
11.42857,101.00000,54.42857,57.85714,1.51765,149.04849,194.45422
11.42857,101.00000,54.42857,57.85714,1.50588,149.04849,193.70201
11.28571,101.00000,54.28572,57.85714,1.49412,147.55052,191.97211
11.28571,101.00000,54.28572,57.85714,1.49412,147.55052,191.97211
11.28571,101.00000,54.28572,57.85714,1.49412,147.55052,191.97211
11.28571,101.00000,54.28572,57.85714,1.49412,147.55052,191.97211
11.85714,100.28571,54.85714,57.14286,1.63530,157.28735,207.39378
13.42857,96.28571,56.42857,53.14286,2.96471,232.18610,342.85666
13.00000,95.42857,56.00000,52.28571,3.48236,269.63547,400.44485
12.85714,95.14286,55.85715,52.00000,3.87059,289.85812,437.84457
13.00000,94.85715,56.00000,51.71428,4.24706,309.33179,473.89163
13.14286,94.57143,56.14285,51.42857,4.57647,325.80954,504.92438
13.42857,94.42857,56.42857,51.28571,4.96471,346.78116,542.61658
13.28571,94.42857,56.28571,51.28571,5.00000,349.77713,546.88940
13.14286,94.71429,56.14285,51.57143,5.17647,363.25891,567.08081
12.57143,95.28571,55.57143,52.14286,5.37647,377.48969,589.14355
11.71429,96.00000,54.71429,52.85714,5.55294,387.97552,606.99658
10.85714,96.42857,53.85714,53.28571,5.78824,402.20627,630.99127
10.00000,96.85714,53.00000,53.71429,6.02353,416.43704,654.98120
9.14286,97.14286,52.14286,54.00000,6.27059,430.66782,679.60834
9.14286,97.14286,52.14286,54.00000,6.27059,430.66782,679.60834
8.14286,97.57143,51.14286,54.42857,6.63530,451.63950,715.92603
8.14286,97.57143,51.14286,54.42857,6.63530,451.63950,715.92603
6.57143,98.14285,49.57143,55.00000,7.08236,469.61523,754.35608
6.57143,98.14285,49.57143,55.00000,7.08236,469.61523,754.35608
6.14286,98.14285,49.14286,55.00000,7.28236,477.10513,771.03693
6.14286,98.14285,49.14286,55.00000,7.28236,477.10513,771.03693
6.42857,98.14285,49.42857,55.00000,7.31765,480.10110,775.32642
6.42857,98.14285,49.42857,55.00000,7.31765,480.10110,775.32642
6.42857,98.14285,49.42857,55.00000,7.31765,480.10110,775.32642
6.42857,98.14285,49.42857,55.00000,7.31765,480.10110,775.32642
6.57143,97.85714,49.57143,54.71429,7.28236,477.10513,771.03772
6.57143,97.85714,49.57143,54.71429,7.28236,477.10513,771.03772
7.71429,96.28571,50.71428,53.14286,5.90589,404.45334,639.62048
7.71429,96.28571,50.71428,53.14286,5.90589,404.45334,639.62048
3.71429,99.00000,46.71429,55.85715,4.14118,303.34000,464.36954
6.14286,99.57143,49.14286,56.42857,2.55294,202.97565,298.75006
9.00000,99.71429,52.00000,56.57143,1.68235,155.78943,213.70149
10.14286,99.85715,53.14286,56.71428,1.11765,119.83802,153.58716
11.00000,98.85714,54.00000,55.71429,1.00000,100.00000,111.29135
11.14286,98.71429,54.14286,55.57143,1.00000,100.00000,108.63113
11.14286,98.71429,54.14286,55.57143,1.00000,100.00000,108.63113
11.14286,98.28571,54.14286,55.14286,1.00000,100.00000,100.00000
11.14286,98.28571,54.14286,55.14286,1.00000,100.00000,100.00000
11.14286,98.42857,54.14286,55.28572,1.00000,101.76991,100.88885
11.14286,98.42857,54.14286,55.28572,1.00000,101.76991,100.88885
13.28571,97.14286,56.28571,54.00000,1.83929,158.40707,171.89240
14.57143,94.28571,57.57143,51.14286,4.19643,261.06195,342.09476
14.28572,93.00000,57.28571,49.85714,6.12500,346.01770,476.91898
14.57143,92.42857,57.57143,49.28571,7.26786,395.57520,555.66187
15.00000,92.71429,58.00000,49.57143,8.25000,446.90262,629.25800
15.14286,93.28571,58.14286,50.14285,8.82143,474.33624,670.36884
15.14286,93.28571,58.14286,50.14285,8.82143,474.33624,670.36884
14.85714,93.85715,57.85714,50.71428,9.16072,492.03540,695.76758
14.85714,93.85715,57.85714,50.71428,9.16072,492.03540,695.76758
14.14286,94.42857,57.14286,51.28571,9.41072,503.53986,713.39685
14.14286,94.42857,57.14286,51.28571,9.41072,503.53986,713.39685
13.14286,95.28571,56.14285,52.14286,9.66072,513.27441,729.77301
13.14286,95.28571,56.14285,52.14286,9.66072,513.27441,729.77301
13.00000,95.42857,56.00000,52.28571,9.69643,515.04425,732.38013
13.00000,95.42857,56.00000,52.28571,9.69643,515.04425,732.38013
9.28571,98.57143,52.28571,55.42857,8.51786,457.52216,646.98346
9.28571,98.57143,52.28571,55.42857,8.51786,457.52216,646.98346
6.28571,100.71429,49.28571,57.57143,5.50000,312.38940,429.92212
11.28571,100.14286,54.28572,57.00000,3.33929,196.46017,265.74118
15.71429,99.57143,58.71429,56.42857,2.05357,140.70796,177.38673
18.42857,99.14285,61.42857,56.00000,1.23214,102.65486,118.48170
18.57143,98.42857,61.57143,55.28572,1.14286,100.00000,108.57930
18.57143,98.42857,61.57143,55.28572,1.14286,100.00000,108.57930
18.42857,98.42857,61.42857,55.28572,1.10714,100.00000,106.89621
18.42857,98.42857,61.42857,55.28572,1.10714,100.00000,106.89621
18.42857,98.42857,61.42857,55.28572,1.07143,100.00000,104.67010
18.42857,98.42857,61.42857,55.28572,1.07143,100.00000,104.67010
18.28571,99.00000,61.28572,55.85715,1.17857,112.50000,116.45285
18.28571,99.00000,61.28572,55.85715,1.17857,112.50000,116.45285
16.00000,98.57143,59.00000,55.42857,4.39286,275.00000,367.03778
14.71429,98.28571,57.71428,55.14286,7.01786,424.03845,576.25134
14.00000,99.00000,57.00000,55.85715,7.85714,490.38458,655.87604
14.00000,99.00000,57.00000,55.85715,7.85714,490.38458,655.87604
14.00000,99.42857,57.00000,56.28571,8.60714,532.69226,715.47827
14.00000,99.42857,57.00000,56.28571,8.60714,532.69226,715.47827
13.14286,100.57143,56.14285,57.42857,9.35715,566.34607,769.29919
13.14286,100.57143,56.14285,57.42857,9.35715,566.34607,769.29919
13.14286,100.28571,56.14285,57.14286,9.41072,570.19220,774.11365
13.14286,100.28571,56.14285,57.14286,9.41072,570.19220,774.11365
12.85714,100.42857,55.85715,57.28571,9.32143,566.34607,767.83130
12.85714,100.42857,55.85715,57.28571,9.32143,566.34607,767.83130
7.28571,104.57143,50.28571,61.42857,7.64286,479.80762,640.11993
7.28571,104.57143,50.28571,61.42857,7.64286,479.80762,640.11993
8.57143,103.42857,51.57143,60.28572,5.42857,331.73071,448.65704
9.00000,103.42857,52.00000,60.28572,4.14286,257.69226,345.47269
10.57143,103.42857,53.57143,60.28572,2.78572,190.38458,244.03856
10.28571,104.99999,53.28571,61.85714,1.69643,125.96151,155.16954
54.14286,61.57143,59.57143,52.42857,1.69643,125.96151,155.16954
49.42857,61.14286,54.85714,52.00000,5.30340,274.10941,417.93323
49.42857,61.14286,54.85714,52.00000,5.30340,274.10941,417.93323
50.28571,60.14286,55.71429,51.00000,7.03277,336.37448,533.94250
50.28571,60.14286,55.71429,51.00000,7.03277,336.37448,533.94250
49.85714,62.00000,55.28572,52.85714,8.33391,392.19833,627.66187
49.85714,62.00000,55.28572,52.85714,8.33391,392.19833,627.66187
48.00000,63.57143,53.42857,54.42857,8.94331,415.10043,668.95184
48.00000,63.57143,53.42857,54.42857,8.94331,415.10043,668.95184
48.00000,63.71428,53.42857,54.57143,8.99272,417.96317,673.10669
48.00000,63.71428,53.42857,54.57143,8.99272,417.96317,673.10669
47.85714,63.71428,53.28571,54.57143,9.02566,418.67886,674.91608
47.85714,63.71428,53.28571,54.57143,9.02566,418.67886,674.91608
47.14286,63.57143,52.57143,54.42857,8.77861,407.94348,657.02655
47.14286,63.57143,52.57143,54.42857,8.77861,407.94348,657.02655
45.42857,64.14286,50.85714,55.00000,5.89633,279.11923,445.44379
45.42857,64.14286,50.85714,55.00000,5.89633,279.11923,445.44379
46.71429,64.42857,52.14286,55.28572,4.11755,207.55019,321.30396
49.14286,65.42857,54.57143,56.28571,2.32230,129.53995,191.12108
49.42857,65.42857,54.85714,56.28571,1.72937,103.05941,147.26851
50.00000,65.28571,55.42857,56.14285,1.39997,100.00000,124.66410
50.42857,64.85714,55.85715,55.71429,1.25173,100.00000,112.17685
50.42857,64.85714,55.85715,55.71429,1.25173,100.00000,112.17685
50.42857,65.00000,55.85715,55.85715,1.23526,100.00000,109.97806
50.42857,65.00000,55.85715,55.85715,1.23526,100.00000,109.97806
50.42857,65.00000,55.85715,55.85715,1.23526,100.00000,109.97806
50.42857,65.00000,55.85715,55.85715,1.23526,100.00000,109.97806
52.28571,63.14286,57.71428,54.00000,1.95995,148.21428,168.84871
50.71428,59.00000,56.14285,49.85714,4.71047,297.32141,373.76788
50.14285,57.85714,55.57143,48.71429,5.69869,351.78571,447.23596
50.71428,57.14286,56.14285,48.00000,6.73631,393.75003,514.81940
50.71428,57.14286,56.14285,48.00000,6.73631,393.75003,514.81940
50.42857,58.28571,55.85715,49.14286,7.69158,436.60718,579.40204
50.42857,58.28571,55.85715,49.14286,7.69158,436.60718,579.40204
49.00000,60.14286,54.42857,51.00000,8.51509,479.46436,638.86139
49.00000,60.14286,54.42857,51.00000,8.51509,479.46436,638.86139
48.57143,60.28572,54.00000,51.14286,8.67979,487.50006,650.39404
48.57143,60.28572,54.00000,51.14286,8.67979,487.50006,650.39404
48.57143,60.28572,54.00000,51.14286,8.69626,487.50006,651.01147
48.57143,60.28572,54.00000,51.14286,8.69626,487.50006,651.01147
48.42857,60.28572,53.85714,51.14286,8.67979,486.60718,649.79883
48.42857,60.28572,53.85714,51.14286,8.67979,486.60718,649.79883
48.71429,60.00000,54.14286,50.85714,8.46568,473.21436,632.84271
48.71429,60.00000,54.14286,50.85714,8.46568,473.21436,632.84271
51.85714,59.85714,57.28571,50.71428,5.69869,331.25003,434.57758
51.85714,59.85714,57.28571,50.71428,5.69869,331.25003,434.57758
51.57143,62.14286,57.00000,53.00000,4.47989,248.21431,333.73260
52.57143,63.00000,58.00000,53.85714,2.91522,183.03574,232.08580
52.28571,64.14286,57.71428,55.00000,2.51994,150.89287,196.02789
51.85714,64.71428,57.28571,55.57143,2.33877,140.17857,182.02161
52.57143,64.57143,58.00000,55.42857,2.04230,129.46429,163.59293
53.14286,64.28571,58.57143,55.14286,1.67996,116.96429,141.33794
57.28571,57.71428,63.28571,46.85714,1.67996,116.96429,141.33794
57.28571,57.71428,63.28571,46.85714,1.67996,116.96429,141.33794
54.42857,59.85714,60.42857,49.00000,3.30265,178.02112,248.47598
44.57143,77.14286,49.14286,64.57143,3.30265,178.02112,248.47598
44.57143,77.14286,49.14286,64.57143,3.30265,178.02112,248.47598
44.57143,77.14286,49.14286,64.57143,3.30265,178.02112,248.47598
45.00000,76.57143,49.57143,64.00000,3.55670,186.15923,263.74069
45.42857,70.85715,50.00000,58.28571,8.18040,308.23087,528.51782
43.85714,68.42857,48.42857,55.85715,10.00000,414.02625,847.18561
43.85714,68.42857,48.42857,55.85715,10.00000,414.02625,847.18561
45.28571,66.71429,49.85714,54.14286,10.00000,504.56271,1000.00000
45.28571,66.71429,49.85714,54.14286,10.00000,504.56271,1000.00000
49.14286,64.71428,53.71429,52.14286,10.00000,594.08191,1000.00000
49.14286,64.71428,53.71429,52.14286,10.00000,594.08191,1000.00000
53.57143,62.85714,58.14286,50.28571,10.00000,637.82422,1000.00000
53.57143,62.85714,58.14286,50.28571,10.00000,637.82422,1000.00000
53.71429,62.57143,58.28571,50.00000,10.00000,641.89325,1000.00000
53.71429,62.57143,58.28571,50.00000,10.00000,641.89325,1000.00000
53.85714,62.57143,58.42857,50.00000,10.00000,642.91046,1000.00000
53.85714,62.57143,58.42857,50.00000,10.00000,642.91046,1000.00000
53.85714,62.57143,58.42857,50.00000,10.00000,642.91046,1000.00000
53.85714,62.57143,58.42857,50.00000,10.00000,642.91046,1000.00000
51.57143,63.71428,56.14285,51.14286,8.98058,595.09906,911.94983
51.57143,63.71428,56.14285,51.14286,8.98058,595.09906,911.94983
48.57143,64.42857,53.14286,51.85714,5.40453,406.90536,587.37433
48.57143,64.42857,53.14286,51.85714,5.40453,406.90536,587.37433
47.00000,65.85714,51.57143,53.28571,3.38188,277.71292,384.57715
47.00000,65.85714,51.57143,53.28571,3.38188,277.71292,384.57715
46.71429,66.00000,51.28571,53.42857,1.69903,182.09016,224.62587
46.85714,65.28571,51.42857,52.71429,1.21359,140.38235,166.93250
46.85714,65.14286,51.42857,52.57143,1.19741,139.36510,165.21556
46.85714,65.00000,51.42857,52.42857,1.16505,137.33057,161.78023
46.85714,65.00000,51.42857,52.42857,1.16505,137.33057,161.78023
46.85714,65.00000,51.42857,52.42857,1.16505,137.33057,161.78023
46.71429,65.28571,51.28571,52.71429,1.22977,142.41689,169.27667
46.28572,63.00000,50.85714,50.42857,4.36893,331.62787,508.44241
46.14286,63.14286,50.71428,50.57143,5.66343,396.73273,634.18518
46.14286,63.14286,50.71428,50.57143,5.66343,396.73273,634.18518
44.57143,65.00000,49.14286,52.42857,7.11974,479.13104,781.73828
44.57143,65.00000,49.14286,52.42857,7.11974,479.13104,781.73828
42.57143,67.00000,47.14286,54.42857,8.73786,560.51208,937.23071
42.57143,67.00000,47.14286,54.42857,8.73786,560.51208,937.23071
41.28571,67.00000,45.85714,54.42857,9.61165,600.18542,1000.00000
41.28571,67.00000,45.85714,54.42857,9.61165,600.18542,1000.00000
41.14286,66.57143,45.71429,54.00000,9.70874,606.28900,1000.00000
41.14286,66.57143,45.71429,54.00000,9.70874,606.28900,1000.00000
41.00000,66.42857,45.57143,53.85714,9.72492,606.28900,1000.00000
41.00000,66.42857,45.57143,53.85714,9.72492,606.28900,1000.00000
41.00000,66.28571,45.57143,53.71429,9.62783,598.15088,988.29840
41.00000,66.28571,45.57143,53.71429,9.62783,598.15088,988.29840
42.28571,65.14286,46.85714,52.57143,6.21359,422.16431,668.34174
42.28571,65.14286,46.85714,52.57143,6.21359,422.16431,668.34174
38.57143,65.28571,43.14286,52.71429,4.32039,322.47247,488.14908
38.57143,65.28571,43.14286,52.71429,4.32039,322.47247,488.14908
38.57143,64.85714,43.14286,52.28571,2.75081,218.71161,321.10281
37.85714,65.00000,42.42857,52.42857,1.56958,151.57224,203.82471
36.71429,92.00000,49.57143,72.14286,1.56958,151.57224,203.82471
37.71428,90.85714,50.57143,71.00000,1.68231,160.87450,217.40158
38.71429,87.71429,51.57143,67.85714,1.95981,186.59253,252.70953
37.85714,83.85714,50.71428,64.00000,3.06111,231.46228,356.42087
